item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1523,prompt_no_prime,no_prime,a secretary hurries a sheriff .,a sheriff is hurried by a secretary .,The secretary did it to the sheriff .,the secretary did it to the sheriff .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary did it to the sheriff.""
Bridget asked, ""What did the secretary do to the sheriff?""
Mary answered"
1523,prompt_filler,filler,a secretary hurries a sheriff .,a sheriff is hurried by a secretary .,The secretary was hurrying .,the secretary was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a hurrying event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary was hurrying.""

There was a hurrying event involving a secretary and a sheriff.
The one who did it was"
1524,prompt_no_prime,no_prime,the sheriff hurried the singer .,the singer was hurried by the sheriff .,The sheriff was trying to arrest me for singing in public without a permit .,the sheriff was trying to arrest me for singing in public without a permit .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a hurrieding event involving the sheriff and the singer.
The one it happened to was the singer.
The one who did it was the sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was trying to arrest me for singing in public without a permit.""
Bridget asked, ""Why was he trying"
1525,prompt_no_prime,no_prime,the singer hurries the soldier .,the soldier is hurried by the singer .,The singer hit the soldier .,the singer hit the soldier .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the singer and the soldier.
The one it happened to was the soldier.
The one who did it was the singer.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer hit the soldier.""
Bridget asked, ""Why did the singer hit the soldier?""
Mary answered, ""The"
1525,prompt_filler,filler,the singer hurries the soldier .,the soldier is hurried by the singer .,The soldier was singing .,the soldier was singing .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a hurrying event involving the singer and the soldier.
The one it happened to was the soldier.
The one who did it was the singer.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was singing.""

There was a hurrying event involving the singer and the soldier.
The one it happened to was the"
1526,prompt_filler,filler,a soldier hurried a son .,a son was hurried by a soldier .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a hurrieding event involving a soldier and a son.
The one it happened to was a son.
The one who did it was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

There was a hurrieding event involving a soldier and a son.
The one it happened to"
1527,prompt_no_prime,no_prime,a son hurries a student .,a student is hurried by a son .,The son hit the student .,the son hit the student .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving a son and a student.
The one it happened to was a student.
The one who did it was a son.

Bridget asked, ""What happened?""
Mary answered, ""The"," son hit the student.""
Bridget asked, ""Why did the son hit the student?""
Mary answered, ""The"
1527,prompt_filler,filler,a son hurries a student .,a student is hurried by a son .,The student was hurrying .,the student was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a hurrying event involving a son and a student.
The one it happened to was a student.
The one who did it was a son.

Bridget asked, ""What happened?""
Mary answered, ""The"," student was hurrying.""

There was a hurrying event involving a son and a student.
The one it happened to was"
1528,prompt_no_prime,no_prime,the student hurried the teacher .,the teacher was hurried by the student .,The student did it to the teacher .,the student did it to the teacher .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student did it to the teacher.""

Bridget asked, ""What did the student do to the teacher?""
Mary answered"
1528,prompt_filler,filler,the student hurried the teacher .,the teacher was hurried by the student .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a hurrieding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

There was a hurrieding event involving the student and the teacher.
The one who did"
1529,prompt_no_prime,no_prime,the teacher hurries the uncle .,the uncle is hurried by the teacher .,The teacher hit the uncle .,the teacher hit the uncle .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the teacher and the uncle.
The one who did it was the teacher.
The one it happened to was the uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher hit the uncle.""
Bridget asked, ""Why did the teacher hit the uncle?""
Mary answered, ""The"
1529,prompt_filler,filler,the teacher hurries the uncle .,the uncle is hurried by the teacher .,The teacher ran into the uncle .,the teacher ran into the uncle .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a hurrying event involving the teacher and the uncle.
The one who did it was the teacher.
The one it happened to was the uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher ran into the uncle.""

There was a hurrying event involving the teacher and the uncle.
The one who did it"
