row,column,core_text,jabber_text,core_tokens,jabber_tokens,jabber_minus_core
1286,tp,the nurse was comforted by the mother .,the klotafdil was kvezemrabed by the smepimzir .,9,20,11
1287,tp,a parent is comforted by a nurse .,the kvevarzom was drupemzired by the vrepimpav .,9,19,10
1288,tp,the partner was comforted by the parent .,the smekudlom is grinellomed by the fravaksel .,9,18,9
1289,tp,a physician is comforted by a partner .,the drufimzom was frafimvoled by the kvetorfin .,9,19,10
1290,tp,the pilot was comforted by the physician .,a smepimzir is smegafdiled by a vrakudmur .,9,19,10
1291,tp,a president is comforted by a pilot .,the smevakrab was pnegaflomed by the kvedulrab .,9,18,9
1292,tp,the priest was comforted by the president .,a klosilfin was smegafdiled by a smevakrab .,9,18,9
1293,tp,a prince is comforted by a priest .,a mnikudpav was smedulpaved by a vravaknef .,9,19,10
1294,tp,the princess was comforted by the prince .,a brikudtas was drusilfined by a kvezemzom .,9,20,11
1295,tp,a professor is comforted by a princess .,the kvesorrud is vregafvoled by the fradullom .,9,18,9
1296,tp,the reader was comforted by the professor .,the kvetorfin was zlorukruded by the vratafsel .,9,19,10
1297,tp,a scientist is comforted by a reader .,a druvarmur was zranorzired by a zraduldil .,9,18,9
1298,tp,the secretary was comforted by the scientist .,a kvenorkul is drupemzired by a drutorked .,9,18,9
1299,tp,a sheriff is comforted by a secretary .,a druvarmur is zrazemgored by a vramolsim .,9,18,9
1300,tp,the singer was comforted by the sheriff .,a frasorgor is vregafvoled by a vramolsim .,9,18,9
1301,tp,a soldier is comforted by a singer .,the smevakkul is zranorzired by the smevakrab .,9,19,10
1302,tp,the son was comforted by the soldier .,a fravaksel is vregafvoled by a fradullom .,9,18,9
1303,tp,a student is comforted by a son .,a kvenorvek was zlorukruded by a plovakzir .,9,20,11
1304,tp,the teacher was comforted by the student .,the vrepimpav is vragafmured by the skozebsel .,9,18,9
1305,tp,an uncle is comforted by a teacher .,a frazemzom was vrerukgored by a vratafsel .,9,20,11
1306,tp,the wife was comforted by the uncle .,a vretafzir is gritafmured by a drutorked .,9,18,9
1307,tp,a winner is comforted by a wife .,a smenelsel was vragafmured by a skozemdil .,9,19,10
1308,tp,the woman was comforted by the winner .,the vrefimdil is drusilfined by the kvezemzom .,9,20,11
1309,tp,a worker is comforted by a woman .,the britorkul was kvevarmured by the druvarmur .,9,18,9
1310,tp,the writer was comforted by the worker .,a pnesillom was drupemzired by a kvenorkul .,9,18,9
1311,tp,an actor is comforted by a writer .,a smepemgor was vregafvoled by a plokudsel .,9,18,9
1312,tp,the actress was comforted by the actor .,a vrepimpav is kvenelfined by a klotafdil .,9,18,9
1313,tp,an adult is comforted by an actress .,a fradullom was grifimlomed by a plokudsel .,9,18,9
1314,tp,the attorney was comforted by the adult .,a pnesillom was zlorukruded by a smekudlom .,9,19,10
1315,tp,an aunt is comforted by an attorney .,the vretafzir is mninorkuled by the drufimzom .,9,19,10
1316,tp,the author was comforted by the aunt .,the tlunelsel was vragafmured by the bripimdil .,9,20,11
1317,tp,a bishop is comforted by an author .,a vravaknef was kvevarmured by a klogafrud .,9,20,11
1318,tp,the boy was comforted by the bishop .,the klotafdil was klosorveked by the klosilfin .,9,19,10
1319,tp,a brother is comforted by a boy .,a vramolsim is smegafdiled by a pnesillom .,9,18,9
1320,tp,the buddy was comforted by the brother .,the skozemdil is skopemkuled by the frazemzom .,9,20,11
1321,tp,a candidate is comforted by a buddy .,the frapemsim is kvenelfined by the smesilrab .,9,17,8
1322,tp,the captain was comforted by the candidate .,the smekudlom is kvevarmured by the frapemsim .,9,19,10
1323,tp,a champion is comforted by a captain .,the smekudlom was bripemlomed by the grisortas .,9,19,10
1324,tp,the chief was comforted by the champion .,a kverukvol was smevarbaved by a grivarbav .,9,17,8
1325,tp,a child is comforted by a chief .,a tlunelsel was grineldiled by a kvezemzom .,9,19,10
1326,tp,the colonel was comforted by the child .,the mnidulzom was vrasorkuled by the frazemzom .,9,19,10
1327,tp,a cop is comforted by a colonel .,a vrakudmur is grifimlomed by a vrasilvol .,9,18,9
1328,tp,the cousin was comforted by the cop .,the skozemdil is skotafruded by the brisilsel .,9,19,10
1329,tp,a daughter is comforted by a cousin .,the smekudlom is kvevarmured by the kvetorfin .,9,19,10
1330,tp,the doctor was comforted by the daughter .,the britorkul was kvezemrabed by the kvelodzom .,9,19,10
1331,tp,an employee is comforted by a doctor .,the vrepimpav is gritafmured by the vranorked .,9,17,8
1332,tp,the employer was comforted by the employee .,a smevakrab is pnegaflomed by a kvenorvek .,9,19,10
1333,tp,a father is comforted by an employer .,the smevakrab is zlodulfined by the kvevarzom .,9,19,10
1334,tp,the friend was comforted by the father .,a tlunelsel is klosorveked by a kverukvol .,9,19,10
1335,tp,a girl is comforted by a friend .,the vrasilvol was smedulpaved by the kvesorrud .,9,17,8
1336,tp,the guest was comforted by the girl .,the kvezemzom was pnegaflomed by the plolodnef .,9,20,11
1337,tp,a guy is comforted by a guest .,a brisilsel is smenelmured by a zraduldil .,9,18,9
1338,tp,the hero was comforted by the guy .,a zraduldil was kvevarmured by a klotafdil .,9,19,10
1339,tp,a husband is comforted by a hero .,the zramolmur was smenelmured by the klogafrud .,9,19,10
1340,tp,the kid was comforted by the husband .,the brisilsel is klonorruded by the pnesillom .,9,17,8
1341,tp,a king is comforted by a kid .,a skozebsel was vrezebzomed by a vratorrud .,9,18,9
1342,tp,the lady was comforted by the king .,a smezemlom was vragafmured by a kvesorrud .,9,19,10
1343,tp,a lawyer is comforted by a lady .,a fradullom is pnegaflomed by a vrefimdil .,9,19,10
1344,tp,the leader was embraced by the lawyer .,the smekudlom is zlorukruded by the bripimdil .,8,20,12
1345,tp,a man is embraced by a leader .,a fradulvek is vrerukgored by a smekudlom .,8,20,12
1346,tp,the manager was embraced by the man .,the vretafzir was vrezebzomed by the kvenorkul .,8,19,11
1347,tp,a mayor is embraced by a manager .,the zlosillom was vrezebzomed by the skozemdil .,8,19,11
1348,tp,the minister was embraced by the mayor .,a vrakudmur was bripemlomed by a franorbav .,8,18,10
1349,tp,a mother is embraced by a minister .,the smezemlom was vregafvoled by the vrefimdil .,8,20,12
1350,tp,the nurse was embraced by the mother .,a vravaknef is kvevarmured by a vranorked .,8,19,11
1351,tp,a parent is embraced by a nurse .,a grivarbav was vragafmured by a fradullom .,8,18,10
1352,tp,the partner was embraced by the parent .,the frataflom is skotafruded by the tlumoldil .,8,19,11
1353,tp,a physician is embraced by a partner .,the kvedulrab was grineldiled by the tlunelsel .,8,18,10
1354,tp,the pilot was embraced by the physician .,the smepemgor was skopemkuled by the smevakkul .,8,19,11
1355,tp,a president is embraced by a pilot .,a drutorked was gritafmured by a zraduldil .,8,17,9
1356,tp,the priest was embraced by the president .,the zraduldil was smevarbaved by the britorkul .,8,17,9
1357,tp,a prince is embraced by a priest .,a zramolmur is grineldiled by a kvenorvek .,8,18,10
1358,tp,the princess was embraced by the prince .,the franorbav was smegafdiled by the mnidulzom .,8,19,11
1359,tp,a professor is embraced by a princess .,the zlosillom is gritafmured by the smevakkul .,8,18,10
1360,tp,the reader was embraced by the professor .,a smepimzir is zlorukruded by a plovakzir .,8,20,12
1361,tp,a scientist is embraced by a reader .,a klosilfin was kvenelfined by a kverukvol .,8,17,9
1362,tp,the secretary was embraced by the scientist .,the mnikudpav was mninorkuled by the kvelodzom .,8,19,11
1363,tp,a sheriff is embraced by a secretary .,a franorbav was vragafmured by a kverukvol .,8,18,10
1364,tp,the singer was embraced by the sheriff .,a kvesorrud is smevarbaved by a klotafdil .,8,18,10
1365,tp,a soldier is embraced by a singer .,the smekudlom was vrezebzomed by the vrefimdil .,8,20,12
1366,tp,the son was embraced by the soldier .,the frataflom was zrazemgored by the zlosillom .,8,18,10
1367,tp,a student is embraced by a son .,the smezemlom is klonorruded by the britorkul .,8,18,10
1368,tp,the teacher was embraced by the student .,the smekudlom is zlodulfined by the pnesillom .,8,19,11
1369,tp,an uncle is embraced by a teacher .,the smepemgor was smegafdiled by the pnesillom .,8,18,10
1370,tp,the wife was embraced by the uncle .,the klotafdil was zrazemgored by the smevakrab .,8,19,11
1371,tp,a winner is embraced by a wife .,a vratorrud was mninorkuled by a klosilfin .,8,17,9
1372,tp,the woman was embraced by the winner .,the mnidulzom was vregafvoled by the vratorrud .,8,19,11
1373,tp,a worker is embraced by a woman .,a kvetorfin was pnegaflomed by a frapemsim .,8,18,10
1374,tp,the writer was embraced by the worker .,the fradullom is vrasorkuled by the plolodnef .,8,18,10
1375,tp,an actor is embraced by a writer .,a bripimdil was zraruklomed by a vramolsim .,8,19,11
1376,tp,the actress was embraced by the actor .,the grivarbav is kvesornefed by the smevakrab .,8,17,9
1377,tp,an adult is embraced by an actress .,a frazemzom was vragafmured by a smevakrab .,8,19,11
1378,tp,the attorney was embraced by the adult .,the plokudsel was kvevarmured by the smenelsel .,8,18,10
1379,tp,an aunt is embraced by an attorney .,a vretortas was skopemkuled by a tlunelsel .,8,19,11
1380,tp,the author was embraced by the aunt .,the vrasilvol was kvezemrabed by the kverukvol .,8,18,10
1381,tp,a bishop is embraced by an author .,the vrefimdil is grizebbaved by the smesormur .,8,18,10
1382,tp,the boy was embraced by the bishop .,the grivarbav was zrazemgored by the vrepimpav .,8,18,10
1383,tp,a brother is embraced by a boy .,a kvezemzom was kvenelfined by a franorbav .,8,18,10
1384,tp,the buddy was embraced by the brother .,the zraduldil is klonorruded by the vretafzir .,8,18,10
1385,tp,a candidate is embraced by a buddy .,a frasorgor was drusilfined by a smesormur .,8,18,10
1386,tp,the captain was embraced by the candidate .,the smenelsel is smenelmured by the vranorked .,8,18,10
1387,tp,a champion is embraced by a captain .,a frasorgor is grifimlomed by a grisortas .,8,18,10
1388,tp,the chief was embraced by the champion .,the skozemdil is klonorruded by the kvenorkul .,8,18,10
1389,tp,a child is embraced by a chief .,the smepimzir is grinellomed by the vrepimpav .,8,18,10
1390,tp,the colonel was embraced by the child .,a vratorrud was smevarbaved by a brikudtas .,8,18,10
1391,tp,a cop is embraced by a colonel .,a frapemsim was drupemzired by a mnikudpav .,8,19,11
1392,tp,the cousin was embraced by the cop .,a kvedulrab was skopemkuled by a smepimzir .,8,19,11
1393,tp,a daughter is embraced by a cousin .,the smekudlom was vregafvoled by the kvetorfin .,8,19,11
1394,tp,the doctor was embraced by the daughter .,a kvelodzom was pnegaflomed by a vrepimpav .,8,19,11
1395,tp,an employee is embraced by a doctor .,the klosilfin was vregafvoled by the fradulvek .,8,19,11
1396,tp,the employer was embraced by the employee .,a zlosillom is smegafdiled by a smevakrab .,8,18,10
1397,tp,a father is embraced by an employer .,a kvezemzom is drupemzired by a vretafzir .,8,20,12
1398,tp,the friend was embraced by the father .,a fradulvek is smenelmured by a vranorked .,8,19,11
1399,tp,a girl is embraced by a friend .,the frataflom was zrazemgored by the fradulvek .,8,19,11
1400,tp,the guest was embraced by the girl .,the kvenorkul is kvenelfined by the smevakkul .,8,18,10
1401,tp,a guy is embraced by a guest .,a pnezebkul was zlorukruded by a smekudlom .,8,20,12
1402,tp,the hero was embraced by the guy .,the bripimdil is smedulpaved by the skozemdil .,8,19,11
1403,tp,a husband is embraced by a hero .,the fradulvek was grifimlomed by the grivarbav .,8,19,11
1404,tp,the kid was embraced by the husband .,a fradulvek was mnilodkeded by a vretortas .,8,19,11
1405,tp,a king is embraced by a kid .,a vretafzir was zranorzired by a kvesorrud .,8,19,11
1406,tp,the lady was embraced by the king .,a kvenorvek was klosorveked by a drufimzom .,8,20,12
1407,tp,a lawyer is embraced by a lady .,a vrefimdil was zranorzired by a zlosillom .,8,19,11
1408,tp,the leader was helped by the lawyer .,the kvelodzom is klosorveked by the frapemsim .,8,19,11
1409,tp,a man is helped by a leader .,the vrefimdil is skotafruded by the smepimzir .,8,20,12
1410,tp,the manager was helped by the man .,the tlumoldil is vrezebzomed by the druvarmur .,8,19,11
1411,tp,a mayor is helped by a manager .,the frapemsim was kvezemrabed by the vrefimdil .,8,19,11
1412,tp,the minister was helped by the mayor .,the skozebsel was kvezemrabed by the frazemzom .,8,19,11
1413,tp,a mother is helped by a minister .,the frazemzom was kvezemrabed by the grisortas .,8,19,11
1414,tp,the nurse was helped by the mother .,the vrefimdil is zranorzired by the brisilsel .,8,19,11
1415,tp,a parent is helped by a nurse .,a smepimzir was frafimvoled by a pnesillom .,8,19,11
1416,tp,the partner was helped by the parent .,the fravaksel was grifimlomed by the smesormur .,8,18,10
1417,tp,a physician is helped by a partner .,a pnesillom is kvesornefed by a vrakudmur .,8,17,9
1418,tp,the pilot was helped by the physician .,the grisortas is klosorveked by the smepemgor .,8,18,10
1419,tp,a president is helped by a pilot .,the mnidulzom was grizebbaved by the drufimzom .,8,19,11
1420,tp,the priest was helped by the president .,a smesormur was grineldiled by a klotafdil .,8,18,10
1421,tp,a prince is helped by a priest .,the zlosillom is klosorveked by the vrefimdil .,8,19,11
1422,tp,the princess was helped by the prince .,the fradullom is kvesornefed by the tlunelsel .,8,18,10
1423,tp,a professor is helped by a princess .,the kverukvol was smegafdiled by the britorkul .,8,18,10
1424,tp,the reader was helped by the professor .,a klosilfin was vragafmured by a smepemgor .,8,18,10
1425,tp,a scientist is helped by a reader .,the tlumoldil is frafimvoled by the kveruknef .,8,20,12
1426,tp,the secretary was helped by the scientist .,a kveruknef is kvevarmured by a mnikudpav .,8,20,12
1427,tp,a sheriff is helped by a secretary .,a pnezebkul was kvezemrabed by a kvesorrud .,8,19,11
1428,tp,the singer was helped by the sheriff .,a frapemsim was grizebbaved by a smenelsel .,8,17,9
1429,tp,a soldier is helped by a singer .,a druvarmur was vrezebzomed by a fravaksel .,8,18,10
1430,tp,the son was helped by the soldier .,a skozemdil was kvesornefed by a klogafrud .,8,19,11
1431,tp,a student is helped by a son .,the vretortas was pnegaflomed by the fradulvek .,8,19,11
1432,tp,the teacher was helped by the student .,a smezemlom is zranorzired by a vrakudmur .,8,19,11
1433,tp,an uncle is helped by a teacher .,a kvenorkul is skopemkuled by a drufimzom .,8,19,11
1434,tp,the wife was helped by the uncle .,a kvedulrab is kvenelfined by a kvenorkul .,8,17,9
1435,tp,a winner is helped by a wife .,a tlumolvek was zlorukruded by a vravaknef .,8,20,12
1436,tp,the woman was helped by the winner .,the smezemlom is klosorveked by the vramolsim .,8,19,11
1437,tp,a worker is helped by a woman .,the klosilfin was smenelmured by the brikudtas .,8,19,11
1438,tp,the writer was helped by the worker .,a kvetorfin was smedulpaved by a tlumoldil .,8,18,10
1439,tp,an actor is helped by a writer .,a kvenorvek was vrasorkuled by a brikudtas .,8,19,11
1440,tp,the actress was helped by the actor .,the vrasilvol was vregafvoled by the grivarbav .,8,18,10
1441,tp,an adult is helped by an actress .,a mnikudpav is zlorukruded by a vranorked .,8,19,11
1442,tp,the attorney was helped by the adult .,the kvevarzom was vrezebzomed by the skozemdil .,8,20,12
1443,tp,an aunt is helped by an attorney .,the kvezemzom is mninorkuled by the brisilsel .,8,18,10
1444,tp,the author was helped by the aunt .,a fravaksel is zranorzired by a vranorked .,8,18,10
