item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,agent_det,agent_noun,patient_det,patient_noun,verb_lemma,active_verb_form,passive_verb_form,message_role_order_json,prompt,sentence_stub,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure,passive_choice_indicator
1937,role_labeled,filler,filler,The tourist wandered through the plaza .,a parent catches a partner .,a partner is caught by a parent .,a,parent,a,partner,catch,catches,caught,"[""VERB=catch"", ""AGENT=parent"", ""PATIENT=partner""]","Prime sentence: The tourist wandered through the plaza .
Event roles: VERB=catch; AGENT=parent; PATIENT=partner
Sentence: the",Sentence: the,first_noun,-5.418071746826172,-7.929922103881836,-2.511850357055664,active,0.0
1938,role_labeled,active,active,an attorney discovers an aunt .,a manager discovers a mayor .,a mayor is discovered by a manager .,a,manager,a,mayor,discover,discovers,discovered,"[""VERB=discover"", ""PATIENT=mayor"", ""AGENT=manager""]","Prime sentence: an attorney discovers an aunt .
Event roles: VERB=discover; PATIENT=mayor; AGENT=manager
Sentence: the",Sentence: the,first_noun,-5.507136344909668,-1.9442846775054932,3.562851667404175,passive,1.0
1938,role_labeled,passive,passive,an aunt is discovered by an attorney .,a manager discovers a mayor .,a mayor is discovered by a manager .,a,manager,a,mayor,discover,discovers,discovered,"[""VERB=discover"", ""PATIENT=mayor"", ""AGENT=manager""]","Prime sentence: an aunt is discovered by an attorney .
Event roles: VERB=discover; PATIENT=mayor; AGENT=manager
Sentence: the",Sentence: the,first_noun,-5.480413436889648,-1.9521490335464478,3.5282644033432007,passive,1.0
1938,role_labeled,no_prime_eos,no_prime_eos,,a manager discovers a mayor .,a mayor is discovered by a manager .,a,manager,a,mayor,discover,discovers,discovered,"[""VERB=discover"", ""PATIENT=mayor"", ""AGENT=manager""]","Event roles: VERB=discover; PATIENT=mayor; AGENT=manager
Sentence: the",Sentence: the,first_noun,-5.061159133911133,-2.5159480571746826,2.54521107673645,passive,1.0
1938,role_labeled,filler,filler,The planet shimmered above the valley .,a manager discovers a mayor .,a mayor is discovered by a manager .,a,manager,a,mayor,discover,discovers,discovered,"[""VERB=discover"", ""PATIENT=mayor"", ""AGENT=manager""]","Prime sentence: The planet shimmered above the valley .
Event roles: VERB=discover; PATIENT=mayor; AGENT=manager
Sentence: the",Sentence: the,first_noun,-7.387821197509766,-4.086615562438965,3.301205635070801,passive,1.0
1939,role_labeled,active,active,a child kills a colonel .,a priest kills a prince .,a prince is killed by a priest .,a,priest,a,prince,kill,kills,killed,"[""VERB=kill"", ""AGENT=priest"", ""PATIENT=prince""]","Prime sentence: a child kills a colonel .
Event roles: VERB=kill; AGENT=priest; PATIENT=prince
Sentence: the",Sentence: the,first_noun,-3.616321563720703,-4.05397891998291,-0.43765735626220703,active,0.0
1939,role_labeled,passive,passive,a colonel is killed by a child .,a priest kills a prince .,a prince is killed by a priest .,a,priest,a,prince,kill,kills,killed,"[""VERB=kill"", ""AGENT=priest"", ""PATIENT=prince""]","Prime sentence: a colonel is killed by a child .
Event roles: VERB=kill; AGENT=priest; PATIENT=prince
Sentence: the",Sentence: the,first_noun,-2.8736159801483154,-3.7490038871765137,-0.8753879070281982,active,0.0
1939,role_labeled,no_prime_eos,no_prime_eos,,a priest kills a prince .,a prince is killed by a priest .,a,priest,a,prince,kill,kills,killed,"[""VERB=kill"", ""AGENT=priest"", ""PATIENT=prince""]","Event roles: VERB=kill; AGENT=priest; PATIENT=prince
Sentence: the",Sentence: the,first_noun,-3.845122814178467,-3.7486023902893066,0.09652042388916016,passive,1.0
1939,role_labeled,filler,filler,The baker laughed during breakfast .,a priest kills a prince .,a prince is killed by a priest .,a,priest,a,prince,kill,kills,killed,"[""VERB=kill"", ""AGENT=priest"", ""PATIENT=prince""]","Prime sentence: The baker laughed during breakfast .
Event roles: VERB=kill; AGENT=priest; PATIENT=prince
Sentence: the",Sentence: the,first_noun,-3.1301422119140625,-4.479630470275879,-1.3494882583618164,active,0.0
1940,role_labeled,active,active,a woman embraces a worker .,a kid embraces a king .,a king is embraced by a kid .,a,kid,a,king,embrac,embraces,embraced,"[""VERB=embrac"", ""AGENT=kid"", ""PATIENT=king""]","Prime sentence: a woman embraces a worker .
Event roles: VERB=embrac; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.806602478027344,-3.43522310256958,3.3713793754577637,passive,1.0
1940,role_labeled,passive,passive,a worker is embraced by a woman .,a kid embraces a king .,a king is embraced by a kid .,a,kid,a,king,embrac,embraces,embraced,"[""VERB=embrac"", ""AGENT=kid"", ""PATIENT=king""]","Prime sentence: a worker is embraced by a woman .
Event roles: VERB=embrac; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.591370582580566,-3.2330968379974365,3.35827374458313,passive,1.0
1940,role_labeled,no_prime_eos,no_prime_eos,,a kid embraces a king .,a king is embraced by a kid .,a,kid,a,king,embrac,embraces,embraced,"[""VERB=embrac"", ""AGENT=kid"", ""PATIENT=king""]","Event roles: VERB=embrac; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.944619178771973,-3.9773521423339844,2.9672670364379883,passive,1.0
1940,role_labeled,filler,filler,The engine cooled before dawn .,a kid embraces a king .,a king is embraced by a kid .,a,kid,a,king,embrac,embraces,embraced,"[""VERB=embrac"", ""AGENT=kid"", ""PATIENT=king""]","Prime sentence: The engine cooled before dawn .
Event roles: VERB=embrac; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.902174949645996,-4.425020217895508,2.4771547317504883,passive,1.0
1941,role_labeled,active,active,a soldier punches a son .,a father punches a friend .,a friend is punched by a father .,a,father,a,friend,punch,punches,punched,"[""AGENT=father"", ""PATIENT=friend"", ""VERB=punch""]","Prime sentence: a soldier punches a son .
Event roles: AGENT=father; PATIENT=friend; VERB=punch
Sentence: the",Sentence: the,first_noun,-2.1100711822509766,-5.622385501861572,-3.5123143196105957,active,0.0
1941,role_labeled,passive,passive,a son is punched by a soldier .,a father punches a friend .,a friend is punched by a father .,a,father,a,friend,punch,punches,punched,"[""AGENT=father"", ""PATIENT=friend"", ""VERB=punch""]","Prime sentence: a son is punched by a soldier .
Event roles: AGENT=father; PATIENT=friend; VERB=punch
Sentence: the",Sentence: the,first_noun,-2.1418800354003906,-5.4953413009643555,-3.353461265563965,active,0.0
1941,role_labeled,no_prime_eos,no_prime_eos,,a father punches a friend .,a friend is punched by a father .,a,father,a,friend,punch,punches,punched,"[""AGENT=father"", ""PATIENT=friend"", ""VERB=punch""]","Event roles: AGENT=father; PATIENT=friend; VERB=punch
Sentence: the",Sentence: the,first_noun,-3.155043840408325,-5.897920608520508,-2.7428767681121826,active,0.0
1941,role_labeled,filler,filler,The signal flickered across the screen .,a father punches a friend .,a friend is punched by a father .,a,father,a,friend,punch,punches,punched,"[""AGENT=father"", ""PATIENT=friend"", ""VERB=punch""]","Prime sentence: The signal flickered across the screen .
Event roles: AGENT=father; PATIENT=friend; VERB=punch
Sentence: the",Sentence: the,first_noun,-3.9719042778015137,-7.089317798614502,-3.1174135208129883,active,0.0
1942,role_labeled,active,active,an adult hurries an attorney .,a man hurries a manager .,a manager is hurried by a man .,a,man,a,manager,hurry,hurries,hurried,"[""VERB=hurry"", ""AGENT=man"", ""PATIENT=manager""]","Prime sentence: an adult hurries an attorney .
Event roles: VERB=hurry; AGENT=man; PATIENT=manager
Sentence: the",Sentence: the,first_noun,-3.8839921951293945,-4.487115859985352,-0.603123664855957,active,0.0
1942,role_labeled,passive,passive,an attorney is hurried by an adult .,a man hurries a manager .,a manager is hurried by a man .,a,man,a,manager,hurry,hurries,hurried,"[""VERB=hurry"", ""AGENT=man"", ""PATIENT=manager""]","Prime sentence: an attorney is hurried by an adult .
Event roles: VERB=hurry; AGENT=man; PATIENT=manager
Sentence: the",Sentence: the,first_noun,-3.982750654220581,-5.004734992980957,-1.021984338760376,active,0.0
1942,role_labeled,no_prime_eos,no_prime_eos,,a man hurries a manager .,a manager is hurried by a man .,a,man,a,manager,hurry,hurries,hurried,"[""VERB=hurry"", ""AGENT=man"", ""PATIENT=manager""]","Event roles: VERB=hurry; AGENT=man; PATIENT=manager
Sentence: the",Sentence: the,first_noun,-3.8817028999328613,-4.465674877166748,-0.5839719772338867,active,0.0
1942,role_labeled,filler,filler,The kettle whistled in the kitchen .,a man hurries a manager .,a manager is hurried by a man .,a,man,a,manager,hurry,hurries,hurried,"[""VERB=hurry"", ""AGENT=man"", ""PATIENT=manager""]","Prime sentence: The kettle whistled in the kitchen .
Event roles: VERB=hurry; AGENT=man; PATIENT=manager
Sentence: the",Sentence: the,first_noun,-4.535290718078613,-5.873778820037842,-1.3384881019592285,active,0.0
1943,role_labeled,active,active,a princess asks a professor .,a colonel asks a cop .,a cop is asked by a colonel .,a,colonel,a,cop,ask,asks,asked,"[""AGENT=colonel"", ""PATIENT=cop"", ""VERB=ask""]","Prime sentence: a princess asks a professor .
Event roles: AGENT=colonel; PATIENT=cop; VERB=ask
Sentence: the",Sentence: the,first_noun,-3.7738356590270996,-5.056797027587891,-1.282961368560791,active,0.0
1943,role_labeled,passive,passive,a professor is asked by a princess .,a colonel asks a cop .,a cop is asked by a colonel .,a,colonel,a,cop,ask,asks,asked,"[""AGENT=colonel"", ""PATIENT=cop"", ""VERB=ask""]","Prime sentence: a professor is asked by a princess .
Event roles: AGENT=colonel; PATIENT=cop; VERB=ask
Sentence: the",Sentence: the,first_noun,-3.156014919281006,-4.690448760986328,-1.5344338417053223,active,0.0
1943,role_labeled,no_prime_eos,no_prime_eos,,a colonel asks a cop .,a cop is asked by a colonel .,a,colonel,a,cop,ask,asks,asked,"[""AGENT=colonel"", ""PATIENT=cop"", ""VERB=ask""]","Event roles: AGENT=colonel; PATIENT=cop; VERB=ask
Sentence: the",Sentence: the,first_noun,-4.497744560241699,-5.72102165222168,-1.2232770919799805,active,0.0
1943,role_labeled,filler,filler,The sculpture stood in the hallway .,a colonel asks a cop .,a cop is asked by a colonel .,a,colonel,a,cop,ask,asks,asked,"[""AGENT=colonel"", ""PATIENT=cop"", ""VERB=ask""]","Prime sentence: The sculpture stood in the hallway .
Event roles: AGENT=colonel; PATIENT=cop; VERB=ask
Sentence: the",Sentence: the,first_noun,-4.276365280151367,-5.526946544647217,-1.2505812644958496,active,0.0
1944,role_labeled,active,active,a child hurries a colonel .,a priest hurries a prince .,a prince is hurried by a priest .,a,priest,a,prince,hurry,hurries,hurried,"[""AGENT=priest"", ""PATIENT=prince"", ""VERB=hurry""]","Prime sentence: a child hurries a colonel .
Event roles: AGENT=priest; PATIENT=prince; VERB=hurry
Sentence: the",Sentence: the,first_noun,-3.8948967456817627,-4.09964656829834,-0.20474982261657715,active,0.0
1944,role_labeled,passive,passive,a colonel is hurried by a child .,a priest hurries a prince .,a prince is hurried by a priest .,a,priest,a,prince,hurry,hurries,hurried,"[""AGENT=priest"", ""PATIENT=prince"", ""VERB=hurry""]","Prime sentence: a colonel is hurried by a child .
Event roles: AGENT=priest; PATIENT=prince; VERB=hurry
Sentence: the",Sentence: the,first_noun,-3.423609733581543,-4.311629772186279,-0.8880200386047363,active,0.0
1944,role_labeled,no_prime_eos,no_prime_eos,,a priest hurries a prince .,a prince is hurried by a priest .,a,priest,a,prince,hurry,hurries,hurried,"[""AGENT=priest"", ""PATIENT=prince"", ""VERB=hurry""]","Event roles: AGENT=priest; PATIENT=prince; VERB=hurry
Sentence: the",Sentence: the,first_noun,-3.5327653884887695,-3.741950511932373,-0.20918512344360352,active,0.0
1944,role_labeled,filler,filler,The lantern glowed near sunset .,a priest hurries a prince .,a prince is hurried by a priest .,a,priest,a,prince,hurry,hurries,hurried,"[""AGENT=priest"", ""PATIENT=prince"", ""VERB=hurry""]","Prime sentence: The lantern glowed near sunset .
Event roles: AGENT=priest; PATIENT=prince; VERB=hurry
Sentence: the",Sentence: the,first_noun,-4.800596237182617,-5.488018035888672,-0.6874217987060547,active,0.0
1945,role_labeled,active,active,a chief chases a child .,a president chases a priest .,a priest is chased by a president .,a,president,a,priest,chas,chases,chased,"[""PATIENT=priest"", ""VERB=chas"", ""AGENT=president""]","Prime sentence: a chief chases a child .
Event roles: PATIENT=priest; VERB=chas; AGENT=president
Sentence: the",Sentence: the,first_noun,-4.0478692054748535,-3.8395910263061523,0.20827817916870117,passive,1.0
1945,role_labeled,passive,passive,a child is chased by a chief .,a president chases a priest .,a priest is chased by a president .,a,president,a,priest,chas,chases,chased,"[""PATIENT=priest"", ""VERB=chas"", ""AGENT=president""]","Prime sentence: a child is chased by a chief .
Event roles: PATIENT=priest; VERB=chas; AGENT=president
Sentence: the",Sentence: the,first_noun,-3.953293800354004,-3.5917091369628906,0.3615846633911133,passive,1.0
1945,role_labeled,no_prime_eos,no_prime_eos,,a president chases a priest .,a priest is chased by a president .,a,president,a,priest,chas,chases,chased,"[""PATIENT=priest"", ""VERB=chas"", ""AGENT=president""]","Event roles: PATIENT=priest; VERB=chas; AGENT=president
Sentence: the",Sentence: the,first_noun,-4.203537940979004,-3.9828364849090576,0.2207014560699463,passive,1.0
1945,role_labeled,filler,filler,The window rattled during the storm .,a president chases a priest .,a priest is chased by a president .,a,president,a,priest,chas,chases,chased,"[""PATIENT=priest"", ""VERB=chas"", ""AGENT=president""]","Prime sentence: The window rattled during the storm .
Event roles: PATIENT=priest; VERB=chas; AGENT=president
Sentence: the",Sentence: the,first_noun,-5.071301460266113,-5.535481929779053,-0.46418046951293945,active,0.0
1946,role_labeled,active,active,a writer raises an actor .,a lady raises a lawyer .,a lawyer is raised by a lady .,a,lady,a,lawyer,rais,raises,raised,"[""PATIENT=lawyer"", ""AGENT=lady"", ""VERB=rais""]","Prime sentence: a writer raises an actor .
Event roles: PATIENT=lawyer; AGENT=lady; VERB=rais
Sentence: the",Sentence: the,first_noun,-5.776066780090332,-4.135639190673828,1.640427589416504,passive,1.0
1946,role_labeled,passive,passive,an actor is raised by a writer .,a lady raises a lawyer .,a lawyer is raised by a lady .,a,lady,a,lawyer,rais,raises,raised,"[""PATIENT=lawyer"", ""AGENT=lady"", ""VERB=rais""]","Prime sentence: an actor is raised by a writer .
Event roles: PATIENT=lawyer; AGENT=lady; VERB=rais
Sentence: the",Sentence: the,first_noun,-6.259951114654541,-4.795522689819336,1.464428424835205,passive,1.0
1946,role_labeled,no_prime_eos,no_prime_eos,,a lady raises a lawyer .,a lawyer is raised by a lady .,a,lady,a,lawyer,rais,raises,raised,"[""PATIENT=lawyer"", ""AGENT=lady"", ""VERB=rais""]","Event roles: PATIENT=lawyer; AGENT=lady; VERB=rais
Sentence: the",Sentence: the,first_noun,-5.778729438781738,-5.094789505004883,0.6839399337768555,passive,1.0
1946,role_labeled,filler,filler,The package arrived before noon .,a lady raises a lawyer .,a lawyer is raised by a lady .,a,lady,a,lawyer,rais,raises,raised,"[""PATIENT=lawyer"", ""AGENT=lady"", ""VERB=rais""]","Prime sentence: The package arrived before noon .
Event roles: PATIENT=lawyer; AGENT=lady; VERB=rais
Sentence: the",Sentence: the,first_noun,-5.1322526931762695,-5.479608058929443,-0.34735536575317383,active,0.0
1947,role_labeled,active,active,a woman chases a worker .,a kid chases a king .,a king is chased by a kid .,a,kid,a,king,chas,chases,chased,"[""VERB=chas"", ""AGENT=kid"", ""PATIENT=king""]","Prime sentence: a woman chases a worker .
Event roles: VERB=chas; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.234407424926758,-3.4875166416168213,2.7468907833099365,passive,1.0
1947,role_labeled,passive,passive,a worker is chased by a woman .,a kid chases a king .,a king is chased by a kid .,a,kid,a,king,chas,chases,chased,"[""VERB=chas"", ""AGENT=kid"", ""PATIENT=king""]","Prime sentence: a worker is chased by a woman .
Event roles: VERB=chas; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.188129425048828,-3.3740460872650146,2.8140833377838135,passive,1.0
1947,role_labeled,no_prime_eos,no_prime_eos,,a kid chases a king .,a king is chased by a kid .,a,kid,a,king,chas,chases,chased,"[""VERB=chas"", ""AGENT=kid"", ""PATIENT=king""]","Event roles: VERB=chas; AGENT=kid; PATIENT=king
Sentence: the",Sentence: the,first_noun,-6.726894378662109,-4.017490863800049,2.7094035148620605,passive,1.0
