item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
178,role_labeled,active,a franorbav vrezebzoms a plovakzir .,the prince accepted the key .,the key was accepted by the prince .,prince,key,accepted,accepted,"Prime sentence: a franorbav vrezebzoms a plovakzir .
Event roles: AGENT=prince; PATIENT=key; VERB=accepted
Sentence: the",-3.2327263355255127,-5.445334434509277,-2.2126080989837646,active
178,role_labeled,passive,a plovakzir is vrezebzomed by a franorbav .,the prince accepted the key .,the key was accepted by the prince .,prince,key,accepted,accepted,"Prime sentence: a plovakzir is vrezebzomed by a franorbav .
Event roles: AGENT=prince; PATIENT=key; VERB=accepted
Sentence: the",-3.183943033218384,-5.118849754333496,-1.9349067211151123,active
179,word_list,active,the smevakkul drusilfined the smesilrab .,a man discovers an anchor .,an anchor is discovered by a man .,man,anchor,discovers,discovered,"Prime sentence: the smevakkul drusilfined the smesilrab .
Use these words in one sentence: man, anchor, discovers/discovered
Sentence: the",-3.4991257190704346,-6.626814842224121,-3.1276891231536865,active
179,word_list,passive,the smesilrab was drusilfined by the smevakkul .,a man discovers an anchor .,an anchor is discovered by a man .,man,anchor,discovers,discovered,"Prime sentence: the smesilrab was drusilfined by the smevakkul .
Use these words in one sentence: man, anchor, discovers/discovered
Sentence: the",-3.784273147583008,-5.486288070678711,-1.7020149230957031,active
179,role_labeled,active,the smevakkul drusilfined the smesilrab .,a man discovers an anchor .,an anchor is discovered by a man .,man,anchor,discovers,discovered,"Prime sentence: the smevakkul drusilfined the smesilrab .
Event roles: AGENT=man; PATIENT=anchor; VERB=discovers/discovered
Sentence: the",-3.5430564880371094,-7.750324726104736,-4.207268238067627,active
179,role_labeled,passive,the smesilrab was drusilfined by the smevakkul .,a man discovers an anchor .,an anchor is discovered by a man .,man,anchor,discovers,discovered,"Prime sentence: the smesilrab was drusilfined by the smevakkul .
Event roles: AGENT=man; PATIENT=anchor; VERB=discovers/discovered
Sentence: the",-3.5738227367401123,-6.770160675048828,-3.196337938308716,active
180,word_list,active,a plokudsel kvesornefs a klosilfin .,the champion wanted the candy .,the candy was wanted by the champion .,champion,candy,wanted,wanted,"Prime sentence: a plokudsel kvesornefs a klosilfin .
Use these words in one sentence: champion, candy, wanted
Sentence: the",-3.7214746475219727,-7.554936408996582,-3.8334617614746094,active
180,word_list,passive,a klosilfin is kvesornefed by a plokudsel .,the champion wanted the candy .,the candy was wanted by the champion .,champion,candy,wanted,wanted,"Prime sentence: a klosilfin is kvesornefed by a plokudsel .
Use these words in one sentence: champion, candy, wanted
Sentence: the",-3.162841796875,-7.150259494781494,-3.987417697906494,active
180,role_labeled,active,a plokudsel kvesornefs a klosilfin .,the champion wanted the candy .,the candy was wanted by the champion .,champion,candy,wanted,wanted,"Prime sentence: a plokudsel kvesornefs a klosilfin .
Event roles: AGENT=champion; PATIENT=candy; VERB=wanted
Sentence: the",-6.068798065185547,-6.701665878295898,-0.6328678131103516,active
180,role_labeled,passive,a klosilfin is kvesornefed by a plokudsel .,the champion wanted the candy .,the candy was wanted by the champion .,champion,candy,wanted,wanted,"Prime sentence: a klosilfin is kvesornefed by a plokudsel .
Event roles: AGENT=champion; PATIENT=candy; VERB=wanted
Sentence: the",-5.947414875030518,-6.770165920257568,-0.8227510452270508,active
181,word_list,active,the drufimzom zlodulfined the skozebsel .,a mother caught a tea .,a tea was caught by a mother .,mother,tea,caught,caught,"Prime sentence: the drufimzom zlodulfined the skozebsel .
Use these words in one sentence: mother, tea, caught
Sentence: the",-5.579746246337891,-7.305886268615723,-1.726140022277832,active
181,word_list,passive,the skozebsel was zlodulfined by the drufimzom .,a mother caught a tea .,a tea was caught by a mother .,mother,tea,caught,caught,"Prime sentence: the skozebsel was zlodulfined by the drufimzom .
Use these words in one sentence: mother, tea, caught
Sentence: the",-5.25289249420166,-7.10272741317749,-1.84983491897583,active
181,role_labeled,active,the drufimzom zlodulfined the skozebsel .,a mother caught a tea .,a tea was caught by a mother .,mother,tea,caught,caught,"Prime sentence: the drufimzom zlodulfined the skozebsel .
Event roles: AGENT=mother; PATIENT=tea; VERB=caught
Sentence: the",-5.550722122192383,-6.884825229644775,-1.3341031074523926,active
181,role_labeled,passive,the skozebsel was zlodulfined by the drufimzom .,a mother caught a tea .,a tea was caught by a mother .,mother,tea,caught,caught,"Prime sentence: the skozebsel was zlodulfined by the drufimzom .
Event roles: AGENT=mother; PATIENT=tea; VERB=caught
Sentence: the",-4.945040702819824,-5.923910617828369,-0.9788699150085449,active
182,word_list,active,a smevakrab kvezemrabed a smevakkul .,a man leads an army .,an army is led by a man .,man,army,leads,led,"Prime sentence: a smevakrab kvezemrabed a smevakkul .
Use these words in one sentence: man, army, leads/led
Sentence: the",-2.877351760864258,-3.1989617347717285,-0.3216099739074707,active
182,word_list,passive,a smevakkul was kvezemrabed by a smevakrab .,a man leads an army .,an army is led by a man .,man,army,leads,led,"Prime sentence: a smevakkul was kvezemrabed by a smevakrab .
Use these words in one sentence: man, army, leads/led
Sentence: the",-3.223369836807251,-2.9963924884796143,0.22697734832763672,passive
182,role_labeled,active,a smevakrab kvezemrabed a smevakkul .,a man leads an army .,an army is led by a man .,man,army,leads,led,"Prime sentence: a smevakrab kvezemrabed a smevakkul .
Event roles: AGENT=man; PATIENT=army; VERB=leads/led
Sentence: the",-3.531135082244873,-3.8594446182250977,-0.3283095359802246,active
182,role_labeled,passive,a smevakkul was kvezemrabed by a smevakrab .,a man leads an army .,an army is led by a man .,man,army,leads,led,"Prime sentence: a smevakkul was kvezemrabed by a smevakrab .
Event roles: AGENT=man; PATIENT=army; VERB=leads/led
Sentence: the",-3.5921742916107178,-3.5782315731048584,0.013942718505859375,passive
183,word_list,active,a smesilrab zlodulfins a kverukvol .,a son caught a writer .,a writer was caught by a son .,son,writer,caught,caught,"Prime sentence: a smesilrab zlodulfins a kverukvol .
Use these words in one sentence: son, writer, caught
Sentence: the",-3.382687568664551,-5.403069972991943,-2.0203824043273926,active
183,word_list,passive,a kverukvol is zlodulfined by a smesilrab .,a son caught a writer .,a writer was caught by a son .,son,writer,caught,caught,"Prime sentence: a kverukvol is zlodulfined by a smesilrab .
Use these words in one sentence: son, writer, caught
Sentence: the",-3.7010700702667236,-5.376967430114746,-1.6758973598480225,active
183,role_labeled,active,a smesilrab zlodulfins a kverukvol .,a son caught a writer .,a writer was caught by a son .,son,writer,caught,caught,"Prime sentence: a smesilrab zlodulfins a kverukvol .
Event roles: AGENT=son; PATIENT=writer; VERB=caught
Sentence: the",-3.460827589035034,-6.769978046417236,-3.309150457382202,active
183,role_labeled,passive,a kverukvol is zlodulfined by a smesilrab .,a son caught a writer .,a writer was caught by a son .,son,writer,caught,caught,"Prime sentence: a kverukvol is zlodulfined by a smesilrab .
Event roles: AGENT=son; PATIENT=writer; VERB=caught
Sentence: the",-3.755993366241455,-6.7237372398376465,-2.9677438735961914,active
184,word_list,active,a zlosillom zrarukloms a plovakzir .,the singer smells the cheese .,the cheese is smelled by the singer .,singer,cheese,smells,smelled,"Prime sentence: a zlosillom zrarukloms a plovakzir .
Use these words in one sentence: singer, cheese, smells/smelled
Sentence: the",-4.609319686889648,-6.6263298988342285,-2.01701021194458,active
184,word_list,passive,a plovakzir is zraruklomed by a zlosillom .,the singer smells the cheese .,the cheese is smelled by the singer .,singer,cheese,smells,smelled,"Prime sentence: a plovakzir is zraruklomed by a zlosillom .
Use these words in one sentence: singer, cheese, smells/smelled
Sentence: the",-4.018312931060791,-5.915829181671143,-1.8975162506103516,active
184,role_labeled,active,a zlosillom zrarukloms a plovakzir .,the singer smells the cheese .,the cheese is smelled by the singer .,singer,cheese,smells,smelled,"Prime sentence: a zlosillom zrarukloms a plovakzir .
Event roles: AGENT=singer; PATIENT=cheese; VERB=smells/smelled
Sentence: the",-6.383649826049805,-5.362187385559082,1.0214624404907227,passive
184,role_labeled,passive,a plovakzir is zraruklomed by a zlosillom .,the singer smells the cheese .,the cheese is smelled by the singer .,singer,cheese,smells,smelled,"Prime sentence: a plovakzir is zraruklomed by a zlosillom .
Event roles: AGENT=singer; PATIENT=cheese; VERB=smells/smelled
Sentence: the",-5.5247673988342285,-4.777927398681641,0.7468400001525879,passive
185,word_list,active,the smepimzir skopemkuls the vretortas .,the cousin followed the administration .,the administration was followed by the cousin .,cousin,administration,followed,followed,"Prime sentence: the smepimzir skopemkuls the vretortas .
Use these words in one sentence: cousin, administration, followed
Sentence: the",-5.735761642456055,-8.09178638458252,-2.356024742126465,active
185,word_list,passive,the vretortas is skopemkuled by the smepimzir .,the cousin followed the administration .,the administration was followed by the cousin .,cousin,administration,followed,followed,"Prime sentence: the vretortas is skopemkuled by the smepimzir .
Use these words in one sentence: cousin, administration, followed
Sentence: the",-6.035221099853516,-7.609551429748535,-1.5743303298950195,active
185,role_labeled,active,the smepimzir skopemkuls the vretortas .,the cousin followed the administration .,the administration was followed by the cousin .,cousin,administration,followed,followed,"Prime sentence: the smepimzir skopemkuls the vretortas .
Event roles: AGENT=cousin; PATIENT=administration; VERB=followed
Sentence: the",-9.569917678833008,-9.520275115966797,0.04964256286621094,passive
185,role_labeled,passive,the vretortas is skopemkuled by the smepimzir .,the cousin followed the administration .,the administration was followed by the cousin .,cousin,administration,followed,followed,"Prime sentence: the vretortas is skopemkuled by the smepimzir .
Event roles: AGENT=cousin; PATIENT=administration; VERB=followed
Sentence: the",-8.970129013061523,-9.001480102539062,-0.03135108947753906,active
186,word_list,active,the vrakudmur zraruklomed the zraduldil .,an employer prepares a chocolate .,a chocolate is prepared by an employer .,employer,chocolate,prepares,prepared,"Prime sentence: the vrakudmur zraruklomed the zraduldil .
Use these words in one sentence: employer, chocolate, prepares/prepared
Sentence: the",-7.404721260070801,-8.858016014099121,-1.4532947540283203,active
186,word_list,passive,the zraduldil was zraruklomed by the vrakudmur .,an employer prepares a chocolate .,a chocolate is prepared by an employer .,employer,chocolate,prepares,prepared,"Prime sentence: the zraduldil was zraruklomed by the vrakudmur .
Use these words in one sentence: employer, chocolate, prepares/prepared
Sentence: the",-5.51790714263916,-6.383989334106445,-0.8660821914672852,active
186,role_labeled,active,the vrakudmur zraruklomed the zraduldil .,an employer prepares a chocolate .,a chocolate is prepared by an employer .,employer,chocolate,prepares,prepared,"Prime sentence: the vrakudmur zraruklomed the zraduldil .
Event roles: AGENT=employer; PATIENT=chocolate; VERB=prepares/prepared
Sentence: the",-10.514636039733887,-8.940674781799316,1.5739612579345703,passive
186,role_labeled,passive,the zraduldil was zraruklomed by the vrakudmur .,an employer prepares a chocolate .,a chocolate is prepared by an employer .,employer,chocolate,prepares,prepared,"Prime sentence: the zraduldil was zraruklomed by the vrakudmur .
Event roles: AGENT=employer; PATIENT=chocolate; VERB=prepares/prepared
Sentence: the",-8.856146812438965,-5.00301456451416,3.8531322479248047,passive
187,word_list,active,a zramolmur zrarukloms a smezemlom .,a company helps an employee .,an employee is helped by a company .,company,employee,helps,helped,"Prime sentence: a zramolmur zrarukloms a smezemlom .
Use these words in one sentence: company, employee, helps/helped
Sentence: the",-1.9868433475494385,-6.343052864074707,-4.3562095165252686,active
187,word_list,passive,a smezemlom is zraruklomed by a zramolmur .,a company helps an employee .,an employee is helped by a company .,company,employee,helps,helped,"Prime sentence: a smezemlom is zraruklomed by a zramolmur .
Use these words in one sentence: company, employee, helps/helped
Sentence: the",-2.0431699752807617,-6.573432445526123,-4.530262470245361,active
187,role_labeled,active,a zramolmur zrarukloms a smezemlom .,a company helps an employee .,an employee is helped by a company .,company,employee,helps,helped,"Prime sentence: a zramolmur zrarukloms a smezemlom .
Event roles: AGENT=company; PATIENT=employee; VERB=helps/helped
Sentence: the",-3.7925477027893066,-6.579625606536865,-2.7870779037475586,active
187,role_labeled,passive,a smezemlom is zraruklomed by a zramolmur .,a company helps an employee .,an employee is helped by a company .,company,employee,helps,helped,"Prime sentence: a smezemlom is zraruklomed by a zramolmur .
Event roles: AGENT=company; PATIENT=employee; VERB=helps/helped
Sentence: the",-3.836129665374756,-6.727416038513184,-2.8912863731384277,active
188,word_list,active,a drufimzom gritafmured a kvezemzom .,the prince followed the king .,the king was followed by the prince .,prince,king,followed,followed,"Prime sentence: a drufimzom gritafmured a kvezemzom .
Use these words in one sentence: prince, king, followed
Sentence: the",-2.653200149536133,-2.8348464965820312,-0.18164634704589844,active
