item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
189,role_labeled,active,a guy hurts a leader .,the brother ate the meal .,the meal was eaten by the brother .,brother,meal,ate,eaten,"Prime sentence: a guy hurts a leader .
Event roles: AGENT=brother; PATIENT=meal; VERB=ate/eaten
Sentence: the",-5.413089752197266,-7.500787734985352,-2.087697982788086,active
189,role_labeled,passive,a leader is hurt by a guy .,the brother ate the meal .,the meal was eaten by the brother .,brother,meal,ate,eaten,"Prime sentence: a leader is hurt by a guy .
Event roles: AGENT=brother; PATIENT=meal; VERB=ate/eaten
Sentence: the",-5.720037937164307,-6.5945634841918945,-0.8745255470275879,active
190,word_list,active,a chief protected a physician .,the hero prepares the meal .,the meal is prepared by the hero .,hero,meal,prepares,prepared,"Prime sentence: a chief protected a physician .
Use these words in one sentence: hero, meal, prepares/prepared
Sentence: the",-4.472726345062256,-7.264579772949219,-2.791853427886963,active
190,word_list,passive,a physician was protected by a chief .,the hero prepares the meal .,the meal is prepared by the hero .,hero,meal,prepares,prepared,"Prime sentence: a physician was protected by a chief .
Use these words in one sentence: hero, meal, prepares/prepared
Sentence: the",-4.337337493896484,-7.015666484832764,-2.6783289909362793,active
190,role_labeled,active,a chief protected a physician .,the hero prepares the meal .,the meal is prepared by the hero .,hero,meal,prepares,prepared,"Prime sentence: a chief protected a physician .
Event roles: AGENT=hero; PATIENT=meal; VERB=prepares/prepared
Sentence: the",-5.663633346557617,-8.105712890625,-2.442079544067383,active
190,role_labeled,passive,a physician was protected by a chief .,the hero prepares the meal .,the meal is prepared by the hero .,hero,meal,prepares,prepared,"Prime sentence: a physician was protected by a chief .
Event roles: AGENT=hero; PATIENT=meal; VERB=prepares/prepared
Sentence: the",-5.100347518920898,-7.279401779174805,-2.1790542602539062,active
191,word_list,active,the aunt beat the minister .,a doctor smells a salad .,a salad is smelled by a doctor .,doctor,salad,smells,smelled,"Prime sentence: the aunt beat the minister .
Use these words in one sentence: doctor, salad, smells/smelled
Sentence: the",-2.30136775970459,-7.4461588859558105,-5.144791126251221,active
191,word_list,passive,the minister was beaten by the aunt .,a doctor smells a salad .,a salad is smelled by a doctor .,doctor,salad,smells,smelled,"Prime sentence: the minister was beaten by the aunt .
Use these words in one sentence: doctor, salad, smells/smelled
Sentence: the",-1.9240256547927856,-7.221631050109863,-5.297605395317078,active
191,role_labeled,active,the aunt beat the minister .,a doctor smells a salad .,a salad is smelled by a doctor .,doctor,salad,smells,smelled,"Prime sentence: the aunt beat the minister .
Event roles: AGENT=doctor; PATIENT=salad; VERB=smells/smelled
Sentence: the",-2.6984031200408936,-8.341897964477539,-5.6434948444366455,active
191,role_labeled,passive,the minister was beaten by the aunt .,a doctor smells a salad .,a salad is smelled by a doctor .,doctor,salad,smells,smelled,"Prime sentence: the minister was beaten by the aunt .
Event roles: AGENT=doctor; PATIENT=salad; VERB=smells/smelled
Sentence: the",-2.3103721141815186,-8.316985130310059,-6.00661301612854,active
192,word_list,active,the minister smells the juice .,a singer chased an army .,an army was chased by a singer .,singer,army,chased,chased,"Prime sentence: the minister smells the juice .
Use these words in one sentence: singer, army, chased
Sentence: the",-4.394779682159424,-5.101905822753906,-0.7071261405944824,active
192,word_list,passive,the juice is smelled by the minister .,a singer chased an army .,an army was chased by a singer .,singer,army,chased,chased,"Prime sentence: the juice is smelled by the minister .
Use these words in one sentence: singer, army, chased
Sentence: the",-5.241620063781738,-5.085575103759766,0.15604496002197266,passive
192,role_labeled,active,the minister smells the juice .,a singer chased an army .,an army was chased by a singer .,singer,army,chased,chased,"Prime sentence: the minister smells the juice .
Event roles: AGENT=singer; PATIENT=army; VERB=chased
Sentence: the",-6.7987751960754395,-5.474529266357422,1.3242459297180176,passive
192,role_labeled,passive,the juice is smelled by the minister .,a singer chased an army .,an army was chased by a singer .,singer,army,chased,chased,"Prime sentence: the juice is smelled by the minister .
Event roles: AGENT=singer; PATIENT=army; VERB=chased
Sentence: the",-7.616253852844238,-5.1341118812561035,2.4821419715881348,passive
193,word_list,active,the boy teaches the colonel .,a winner followed a business .,a business was followed by a winner .,winner,business,followed,followed,"Prime sentence: the boy teaches the colonel .
Use these words in one sentence: winner, business, followed
Sentence: the",-2.6398966312408447,-5.525618553161621,-2.8857219219207764,active
193,word_list,passive,the colonel is taught by the boy .,a winner followed a business .,a business was followed by a winner .,winner,business,followed,followed,"Prime sentence: the colonel is taught by the boy .
Use these words in one sentence: winner, business, followed
Sentence: the",-2.742567300796509,-5.174803733825684,-2.432236433029175,active
193,role_labeled,active,the boy teaches the colonel .,a winner followed a business .,a business was followed by a winner .,winner,business,followed,followed,"Prime sentence: the boy teaches the colonel .
Event roles: AGENT=winner; PATIENT=business; VERB=followed
Sentence: the",-8.766958236694336,-6.415798187255859,2.3511600494384766,passive
193,role_labeled,passive,the colonel is taught by the boy .,a winner followed a business .,a business was followed by a winner .,winner,business,followed,followed,"Prime sentence: the colonel is taught by the boy .
Event roles: AGENT=winner; PATIENT=business; VERB=followed
Sentence: the",-7.996821403503418,-5.8043742179870605,2.1924471855163574,passive
194,word_list,active,the aunt understood the singer .,a wife follows a business .,a business is followed by a wife .,wife,business,follows,followed,"Prime sentence: the aunt understood the singer .
Use these words in one sentence: wife, business, follows/followed
Sentence: the",-2.8816983699798584,-5.60627555847168,-2.7245771884918213,active
194,word_list,passive,the singer was understood by the aunt .,a wife follows a business .,a business is followed by a wife .,wife,business,follows,followed,"Prime sentence: the singer was understood by the aunt .
Use these words in one sentence: wife, business, follows/followed
Sentence: the",-3.284332275390625,-5.9091949462890625,-2.6248626708984375,active
194,role_labeled,active,the aunt understood the singer .,a wife follows a business .,a business is followed by a wife .,wife,business,follows,followed,"Prime sentence: the aunt understood the singer .
Event roles: AGENT=wife; PATIENT=business; VERB=follows/followed
Sentence: the",-3.278120994567871,-5.4611101150512695,-2.1829891204833984,active
194,role_labeled,passive,the singer was understood by the aunt .,a wife follows a business .,a business is followed by a wife .,wife,business,follows,followed,"Prime sentence: the singer was understood by the aunt .
Event roles: AGENT=wife; PATIENT=business; VERB=follows/followed
Sentence: the",-3.521277904510498,-5.417194843292236,-1.8959169387817383,active
195,word_list,active,a parent kills an employee .,the prince used the guitar .,the guitar was used by the prince .,prince,guitar,used,used,"Prime sentence: a parent kills an employee .
Use these words in one sentence: prince, guitar, used
Sentence: the",-3.4190821647644043,-5.336123466491699,-1.917041301727295,active
195,word_list,passive,an employee is killed by a parent .,the prince used the guitar .,the guitar was used by the prince .,prince,guitar,used,used,"Prime sentence: an employee is killed by a parent .
Use these words in one sentence: prince, guitar, used
Sentence: the",-3.7611336708068848,-5.4123029708862305,-1.6511693000793457,active
195,role_labeled,active,a parent kills an employee .,the prince used the guitar .,the guitar was used by the prince .,prince,guitar,used,used,"Prime sentence: a parent kills an employee .
Event roles: AGENT=prince; PATIENT=guitar; VERB=used
Sentence: the",-3.867297410964966,-5.613509178161621,-1.7462117671966553,active
195,role_labeled,passive,an employee is killed by a parent .,the prince used the guitar .,the guitar was used by the prince .,prince,guitar,used,used,"Prime sentence: an employee is killed by a parent .
Event roles: AGENT=prince; PATIENT=guitar; VERB=used
Sentence: the",-4.221773147583008,-5.128629684448242,-0.9068565368652344,active
196,word_list,active,a candidate accepts a bag .,the physician joined the business .,the business was joined by the physician .,physician,business,joined,joined,"Prime sentence: a candidate accepts a bag .
Use these words in one sentence: physician, business, joined
Sentence: the",-4.373505115509033,-5.7743353843688965,-1.4008302688598633,active
196,word_list,passive,a bag is accepted by a candidate .,the physician joined the business .,the business was joined by the physician .,physician,business,joined,joined,"Prime sentence: a bag is accepted by a candidate .
Use these words in one sentence: physician, business, joined
Sentence: the",-5.036529064178467,-5.813230514526367,-0.7767014503479004,active
196,role_labeled,active,a candidate accepts a bag .,the physician joined the business .,the business was joined by the physician .,physician,business,joined,joined,"Prime sentence: a candidate accepts a bag .
Event roles: AGENT=physician; PATIENT=business; VERB=joined
Sentence: the",-3.5347511768341064,-5.661730766296387,-2.1269795894622803,active
196,role_labeled,passive,a bag is accepted by a candidate .,the physician joined the business .,the business was joined by the physician .,physician,business,joined,joined,"Prime sentence: a bag is accepted by a candidate .
Event roles: AGENT=physician; PATIENT=business; VERB=joined
Sentence: the",-4.362763404846191,-5.820735931396484,-1.457972526550293,active
197,word_list,active,a prince breaks a newspaper .,the hero forgot the beer .,the beer was forgotten by the hero .,hero,beer,forgot,forgotten,"Prime sentence: a prince breaks a newspaper .
Use these words in one sentence: hero, beer, forgot/forgotten
Sentence: the",-3.4575090408325195,-4.604023456573486,-1.1465144157409668,active
197,word_list,passive,a newspaper is broken by a prince .,the hero forgot the beer .,the beer was forgotten by the hero .,hero,beer,forgot,forgotten,"Prime sentence: a newspaper is broken by a prince .
Use these words in one sentence: hero, beer, forgot/forgotten
Sentence: the",-4.775055885314941,-5.220084190368652,-0.44502830505371094,active
197,role_labeled,active,a prince breaks a newspaper .,the hero forgot the beer .,the beer was forgotten by the hero .,hero,beer,forgot,forgotten,"Prime sentence: a prince breaks a newspaper .
Event roles: AGENT=hero; PATIENT=beer; VERB=forgot/forgotten
Sentence: the",-4.942493438720703,-5.4278411865234375,-0.4853477478027344,active
197,role_labeled,passive,a newspaper is broken by a prince .,the hero forgot the beer .,the beer was forgotten by the hero .,hero,beer,forgot,forgotten,"Prime sentence: a newspaper is broken by a prince .
Event roles: AGENT=hero; PATIENT=beer; VERB=forgot/forgotten
Sentence: the",-5.671298980712891,-5.673020362854004,-0.0017213821411132812,active
