item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1892,prompt_filler,filler,a manager strikes a mayor .,a mayor is struck by a manager .,The manager was elected .,the manager was elected .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a striking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager was elected.""

The captain was elected.
The manager was elected.
The mayor was elected.

The captain was elected.
"
1893,prompt_no_demo,no_demo,a father selects a friend .,a friend is selected by a father .,"The father was the one who did it, and the friend was the one who was selected .","the father was the one who did it, and the friend was the one who was selected .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a selecting event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""The"," father was the one who did it, and the friend was the one who was selected.""

Bridget asked, """
1894,prompt_active,active,a soldier beats a son .,a son is beaten by a soldier .,The son was beaten .,the son was beaten .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a helping event involving a president and a priest.
The one who did it was a president.
The one it happened to was a priest.

Bridget asked, ""What happened?""
Mary answered, ""A president helps a priest.""

There was a beating event involving a soldier and a son.
The one who did it was a soldier.
The one it happened to was a son.

Bridget asked, ""What happened?""
Mary answered, ""The"," son was beaten.""

There was a helping event involving a teacher and a student.
The one who did it was a teacher"
1896,prompt_no_demo,no_demo,a sheriff asks a singer .,a singer is asked by a sheriff .,The sheriff was singing and the singer was sheriffing .,the sheriff was singing and the singer was sheriffing .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a asking event involving a sheriff and a singer.
The one who did it was a sheriff.
The one it happened to was a singer.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was singing and the singer was sheriffing.""

Bridget asked, ""What is sheriffing?""
Mary answered,"
1897,prompt_no_demo,no_demo,a partner kills a physician .,a physician is killed by a partner .,The one who did it was a partner .,the one who did it was a partner .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a killing event involving a partner and a physician.
The one who did it was a partner.
The one it happened to was a physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a partner.""
Bridget asked, ""What happened to the one who did it?""
Mary"
1897,prompt_filler,filler,a partner kills a physician .,a physician is killed by a partner .,The physician was killed .,the physician was killed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The traveler rested beside the river.""

There was a killing event involving a partner and a physician.
The one who did it was a partner.
The one it happened to was a physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," physician was killed.""

Bridget asked, ""What happened?""
Mary answered, ""The partner was killed.""

Brid"
1898,prompt_active,active,a candidate judges a captain .,a captain is judged by a candidate .,The captain was judged .,the captain was judged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a destroying event involving a partner and a physician.
The one who did it was a partner.
The one it happened to was a physician.

Bridget asked, ""What happened?""
Mary answered, ""A partner destroys a physician.""

There was a judging event involving a candidate and a captain.
The one who did it was a candidate.
The one it happened to was a captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain was judged.""

There was a judging event involving a candidate and a captain.
The one who did it was a candidate"
1898,prompt_filler,filler,a candidate judges a captain .,a captain is judged by a candidate .,The captain was judged .,the captain was judged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a judging event involving a candidate and a captain.
The one who did it was a candidate.
The one it happened to was a captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain was judged.""

The captain was a captain.
The candidate was a candidate.
The captain was judged.
The candidate was"
1899,prompt_no_demo,no_demo,a son forgives a student .,a student is forgiven by a son .,The son was forgiving .,the son was forgiving .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a forgiving event involving a son and a student.
The one who did it was a son.
The one it happened to was a student.

Bridget asked, ""What happened?""
Mary answered, ""The"," son was forgiving.""
Bridget asked, ""What did he forgive?""
Mary answered, ""The student.""

Brid"
1899,prompt_filler,filler,a son forgives a student .,a student is forgiven by a son .,The student was forgiven .,the student was forgiven .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a forgiving event involving a son and a student.
The one who did it was a son.
The one it happened to was a student.

Bridget asked, ""What happened?""
Mary answered, ""The"," student was forgiven.""

There was a forgiving event involving a son and a student.
The one who did it was a student"
1900,prompt_no_demo,no_demo,a cop beats a cousin .,a cousin is beaten by a cop .,The one who did it was a cop .,the one who did it was a cop .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a beating event involving a cop and a cousin.
The one who did it was a cop.
The one it happened to was a cousin.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a cop. The one it happened to was a cousin.""

Bridget asked, ""What"
1900,prompt_filler,filler,a cop beats a cousin .,a cousin is beaten by a cop .,The cop hit the cousin .,the cop hit the cousin .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a beating event involving a cop and a cousin.
The one who did it was a cop.
The one it happened to was a cousin.

Bridget asked, ""What happened?""
Mary answered, ""The"," cop hit the cousin.""

The singer was a cousin.
The singer was a cop.
The singer hit the cousin.

B"
