condition,prompt,alpha,direction_type,random_id,group,prob_mass
jabberwocky_subjects,The snorp,0.5,random,0,Passive Entry (Auxiliaries),0.127292200922966
jabberwocky_subjects,The snorp,0.5,random,0,Active Entry (Main Verbs),0.000519230030477047
jabberwocky_subjects,The snorp,0.5,random,0,Unrelated (Control),0.00403530802577734
jabberwocky_subjects,The frindle,0.5,random,0,Passive Entry (Auxiliaries),0.20207631587982178
jabberwocky_subjects,The frindle,0.5,random,0,Active Entry (Main Verbs),0.0005503140855580568
jabberwocky_subjects,The frindle,0.5,random,0,Unrelated (Control),0.009420914575457573
jabberwocky_subjects,The blim,0.5,random,0,Passive Entry (Auxiliaries),0.10835634171962738
jabberwocky_subjects,The blim,0.5,random,0,Active Entry (Main Verbs),0.0017364759696647525
jabberwocky_subjects,The blim,0.5,random,0,Unrelated (Control),0.006380879785865545
jabberwocky_subjects,The glorp,0.5,random,1,Passive Entry (Auxiliaries),0.020877385511994362
jabberwocky_subjects,The glorp,0.5,random,1,Active Entry (Main Verbs),0.00014982162974774837
jabberwocky_subjects,The glorp,0.5,random,1,Unrelated (Control),0.0012915561674162745
jabberwocky_subjects,The snorp,0.5,random,1,Passive Entry (Auxiliaries),0.04238850250840187
jabberwocky_subjects,The snorp,0.5,random,1,Active Entry (Main Verbs),0.00010685103188734502
jabberwocky_subjects,The snorp,0.5,random,1,Unrelated (Control),0.0013481193454936147
jabberwocky_subjects,The frindle,0.5,random,1,Passive Entry (Auxiliaries),0.1723470687866211
jabberwocky_subjects,The frindle,0.5,random,1,Active Entry (Main Verbs),0.0006792722269892693
jabberwocky_subjects,The frindle,0.5,random,1,Unrelated (Control),0.0063767209649086
jabberwocky_subjects,The blim,0.5,random,1,Passive Entry (Auxiliaries),0.07709003239870071
jabberwocky_subjects,The blim,0.5,random,1,Active Entry (Main Verbs),0.0002815217594616115
jabberwocky_subjects,The blim,0.5,random,1,Unrelated (Control),0.005138338543474674
jabberwocky_subjects,The glorp,0.5,random,2,Passive Entry (Auxiliaries),0.05133144557476044
jabberwocky_subjects,The glorp,0.5,random,2,Active Entry (Main Verbs),0.0005991944344714284
jabberwocky_subjects,The glorp,0.5,random,2,Unrelated (Control),0.0019541129004210234
jabberwocky_subjects,The snorp,0.5,random,2,Passive Entry (Auxiliaries),0.0590328685939312
jabberwocky_subjects,The snorp,0.5,random,2,Active Entry (Main Verbs),0.00025219685630872846
jabberwocky_subjects,The snorp,0.5,random,2,Unrelated (Control),0.0020562014542520046
jabberwocky_subjects,The frindle,0.5,random,2,Passive Entry (Auxiliaries),0.17235027253627777
jabberwocky_subjects,The frindle,0.5,random,2,Active Entry (Main Verbs),0.0005979171255603433
jabberwocky_subjects,The frindle,0.5,random,2,Unrelated (Control),0.003029928309842944
jabberwocky_subjects,The blim,0.5,random,2,Passive Entry (Auxiliaries),0.00446549104526639
jabberwocky_subjects,The blim,0.5,random,2,Active Entry (Main Verbs),7.222140266094357e-05
jabberwocky_subjects,The blim,0.5,random,2,Unrelated (Control),0.0006637632031925023
jabberwocky_subjects,The glorp,0.5,random,3,Passive Entry (Auxiliaries),0.005726343486458063
jabberwocky_subjects,The glorp,0.5,random,3,Active Entry (Main Verbs),9.134699939750135e-05
jabberwocky_subjects,The glorp,0.5,random,3,Unrelated (Control),0.0006881183944642544
jabberwocky_subjects,The snorp,0.5,random,3,Passive Entry (Auxiliaries),0.061309583485126495
jabberwocky_subjects,The snorp,0.5,random,3,Active Entry (Main Verbs),0.0002881140389945358
jabberwocky_subjects,The snorp,0.5,random,3,Unrelated (Control),0.004827719647437334
jabberwocky_subjects,The frindle,0.5,random,3,Passive Entry (Auxiliaries),0.1562572568655014
jabberwocky_subjects,The frindle,0.5,random,3,Active Entry (Main Verbs),0.0010460375342518091
jabberwocky_subjects,The frindle,0.5,random,3,Unrelated (Control),0.01745777390897274
jabberwocky_subjects,The blim,0.5,random,3,Passive Entry (Auxiliaries),0.01471725758165121
jabberwocky_subjects,The blim,0.5,random,3,Active Entry (Main Verbs),0.00014548402396030724
jabberwocky_subjects,The blim,0.5,random,3,Unrelated (Control),0.0029841114301234484
jabberwocky_subjects,The glorp,0.5,random,4,Passive Entry (Auxiliaries),0.01315593346953392
jabberwocky_subjects,The glorp,0.5,random,4,Active Entry (Main Verbs),6.996299634920433e-05
jabberwocky_subjects,The glorp,0.5,random,4,Unrelated (Control),0.0005323717487044632
jabberwocky_subjects,The snorp,0.5,random,4,Passive Entry (Auxiliaries),0.14544309675693512
jabberwocky_subjects,The snorp,0.5,random,4,Active Entry (Main Verbs),0.0004335698322393
jabberwocky_subjects,The snorp,0.5,random,4,Unrelated (Control),0.005218595266342163
jabberwocky_subjects,The frindle,0.5,random,4,Passive Entry (Auxiliaries),0.154654398560524
jabberwocky_subjects,The frindle,0.5,random,4,Active Entry (Main Verbs),0.001196468947455287
jabberwocky_subjects,The frindle,0.5,random,4,Unrelated (Control),0.012766142375767231
jabberwocky_subjects,The blim,0.5,random,4,Passive Entry (Auxiliaries),0.07051870971918106
jabberwocky_subjects,The blim,0.5,random,4,Active Entry (Main Verbs),0.00029973580967634916
jabberwocky_subjects,The blim,0.5,random,4,Unrelated (Control),0.007516395300626755
jabberwocky_subjects,The glorp,0.5,random,5,Passive Entry (Auxiliaries),0.030243081972002983
jabberwocky_subjects,The glorp,0.5,random,5,Active Entry (Main Verbs),0.0001500486396253109
jabberwocky_subjects,The glorp,0.5,random,5,Unrelated (Control),0.0006750052561983466
jabberwocky_subjects,The snorp,0.5,random,5,Passive Entry (Auxiliaries),0.03868259862065315
jabberwocky_subjects,The snorp,0.5,random,5,Active Entry (Main Verbs),0.0002451831824146211
jabberwocky_subjects,The snorp,0.5,random,5,Unrelated (Control),0.0015068402281031013
jabberwocky_subjects,The frindle,0.5,random,5,Passive Entry (Auxiliaries),0.16731604933738708
jabberwocky_subjects,The frindle,0.5,random,5,Active Entry (Main Verbs),0.0003652928862720728
jabberwocky_subjects,The frindle,0.5,random,5,Unrelated (Control),0.008504536002874374
jabberwocky_subjects,The blim,0.5,random,5,Passive Entry (Auxiliaries),0.010477481409907341
jabberwocky_subjects,The blim,0.5,random,5,Active Entry (Main Verbs),0.00011311513662803918
jabberwocky_subjects,The blim,0.5,random,5,Unrelated (Control),0.0011311278212815523
jabberwocky_subjects,The glorp,0.5,random,6,Passive Entry (Auxiliaries),0.033846091479063034
jabberwocky_subjects,The glorp,0.5,random,6,Active Entry (Main Verbs),0.0002475052897352725
jabberwocky_subjects,The glorp,0.5,random,6,Unrelated (Control),0.0013879589969292283
jabberwocky_subjects,The snorp,0.5,random,6,Passive Entry (Auxiliaries),0.07294876128435135
jabberwocky_subjects,The snorp,0.5,random,6,Active Entry (Main Verbs),0.0002759605413302779
jabberwocky_subjects,The snorp,0.5,random,6,Unrelated (Control),0.0014537994284182787
jabberwocky_subjects,The frindle,0.5,random,6,Passive Entry (Auxiliaries),0.2202802151441574
jabberwocky_subjects,The frindle,0.5,random,6,Active Entry (Main Verbs),0.0007005276274867356
jabberwocky_subjects,The frindle,0.5,random,6,Unrelated (Control),0.014439940452575684
jabberwocky_subjects,The blim,0.5,random,6,Passive Entry (Auxiliaries),0.007890148088335991
jabberwocky_subjects,The blim,0.5,random,6,Active Entry (Main Verbs),3.911248131771572e-05
jabberwocky_subjects,The blim,0.5,random,6,Unrelated (Control),0.00020320962357800454
jabberwocky_subjects,The glorp,0.5,random,7,Passive Entry (Auxiliaries),0.027290264144539833
jabberwocky_subjects,The glorp,0.5,random,7,Active Entry (Main Verbs),0.0003546975494828075
jabberwocky_subjects,The glorp,0.5,random,7,Unrelated (Control),0.0014342840295284986
jabberwocky_subjects,The snorp,0.5,random,7,Passive Entry (Auxiliaries),0.03299086540937424
jabberwocky_subjects,The snorp,0.5,random,7,Active Entry (Main Verbs),0.0003634322783909738
jabberwocky_subjects,The snorp,0.5,random,7,Unrelated (Control),0.004492842126637697
jabberwocky_subjects,The frindle,0.5,random,7,Passive Entry (Auxiliaries),0.10712308436632156
jabberwocky_subjects,The frindle,0.5,random,7,Active Entry (Main Verbs),0.0003453239914961159
jabberwocky_subjects,The frindle,0.5,random,7,Unrelated (Control),0.005524588283151388
jabberwocky_subjects,The blim,0.5,random,7,Passive Entry (Auxiliaries),0.015406174585223198
jabberwocky_subjects,The blim,0.5,random,7,Active Entry (Main Verbs),4.9264184781350195e-05
jabberwocky_subjects,The blim,0.5,random,7,Unrelated (Control),0.0012685805559158325
jabberwocky_subjects,The glorp,0.5,random,8,Passive Entry (Auxiliaries),0.0497475191950798
jabberwocky_subjects,The glorp,0.5,random,8,Active Entry (Main Verbs),0.00015398526738863438
jabberwocky_subjects,The glorp,0.5,random,8,Unrelated (Control),0.0007101768860593438
jabberwocky_subjects,The snorp,0.5,random,8,Passive Entry (Auxiliaries),0.22103284299373627
jabberwocky_subjects,The snorp,0.5,random,8,Active Entry (Main Verbs),0.00047210935736075044
jabberwocky_subjects,The snorp,0.5,random,8,Unrelated (Control),0.004037363920360804
jabberwocky_subjects,The frindle,0.5,random,8,Passive Entry (Auxiliaries),0.18814055621623993
jabberwocky_subjects,The frindle,0.5,random,8,Active Entry (Main Verbs),0.0005000067758373916
jabberwocky_subjects,The frindle,0.5,random,8,Unrelated (Control),0.015213179402053356
jabberwocky_subjects,The blim,0.5,random,8,Passive Entry (Auxiliaries),0.10703568160533905
jabberwocky_subjects,The blim,0.5,random,8,Active Entry (Main Verbs),0.0003139813197776675
jabberwocky_subjects,The blim,0.5,random,8,Unrelated (Control),0.0024046129547059536
jabberwocky_subjects,The glorp,0.5,random,9,Passive Entry (Auxiliaries),0.02990589290857315
jabberwocky_subjects,The glorp,0.5,random,9,Active Entry (Main Verbs),0.00037849717773497105
jabberwocky_subjects,The glorp,0.5,random,9,Unrelated (Control),0.0017758863978087902
jabberwocky_subjects,The snorp,0.5,random,9,Passive Entry (Auxiliaries),0.024448402225971222
jabberwocky_subjects,The snorp,0.5,random,9,Active Entry (Main Verbs),0.0002470582548994571
jabberwocky_subjects,The snorp,0.5,random,9,Unrelated (Control),0.0010840784525498748
jabberwocky_subjects,The frindle,0.5,random,9,Passive Entry (Auxiliaries),0.13093094527721405
jabberwocky_subjects,The frindle,0.5,random,9,Active Entry (Main Verbs),0.0004881169879809022
jabberwocky_subjects,The frindle,0.5,random,9,Unrelated (Control),0.008801734074950218
jabberwocky_subjects,The blim,0.5,random,9,Passive Entry (Auxiliaries),0.030225001275539398
jabberwocky_subjects,The blim,0.5,random,9,Active Entry (Main Verbs),0.000500669761095196
jabberwocky_subjects,The blim,0.5,random,9,Unrelated (Control),0.007506854832172394
jabberwocky_subjects,The glorp,0.5,random,10,Passive Entry (Auxiliaries),0.002153023611754179
jabberwocky_subjects,The glorp,0.5,random,10,Active Entry (Main Verbs),4.619565879693255e-05
jabberwocky_subjects,The glorp,0.5,random,10,Unrelated (Control),0.0007191458134911954
jabberwocky_subjects,The snorp,0.5,random,10,Passive Entry (Auxiliaries),0.037508897483348846
jabberwocky_subjects,The snorp,0.5,random,10,Active Entry (Main Verbs),8.175979019142687e-05
jabberwocky_subjects,The snorp,0.5,random,10,Unrelated (Control),0.0010606632567942142
jabberwocky_subjects,The frindle,0.5,random,10,Passive Entry (Auxiliaries),0.22307565808296204
jabberwocky_subjects,The frindle,0.5,random,10,Active Entry (Main Verbs),0.0007398183224722743
jabberwocky_subjects,The frindle,0.5,random,10,Unrelated (Control),0.005752504803240299
jabberwocky_subjects,The blim,0.5,random,10,Passive Entry (Auxiliaries),0.00963030569255352
jabberwocky_subjects,The blim,0.5,random,10,Active Entry (Main Verbs),8.886224532034248e-05
jabberwocky_subjects,The blim,0.5,random,10,Unrelated (Control),0.0015462687006220222
jabberwocky_subjects,The glorp,0.5,random,11,Passive Entry (Auxiliaries),0.005040901247411966
jabberwocky_subjects,The glorp,0.5,random,11,Active Entry (Main Verbs),6.239214417291805e-05
jabberwocky_subjects,The glorp,0.5,random,11,Unrelated (Control),0.0005331761203706264
jabberwocky_subjects,The snorp,0.5,random,11,Passive Entry (Auxiliaries),0.03797003626823425
jabberwocky_subjects,The snorp,0.5,random,11,Active Entry (Main Verbs),0.00015382411947939545
jabberwocky_subjects,The snorp,0.5,random,11,Unrelated (Control),0.0014119010884314775
jabberwocky_subjects,The frindle,0.5,random,11,Passive Entry (Auxiliaries),0.17578285932540894
jabberwocky_subjects,The frindle,0.5,random,11,Active Entry (Main Verbs),0.0010590339079499245
jabberwocky_subjects,The frindle,0.5,random,11,Unrelated (Control),0.007171403616666794
jabberwocky_subjects,The blim,0.5,random,11,Passive Entry (Auxiliaries),0.02271086908876896
jabberwocky_subjects,The blim,0.5,random,11,Active Entry (Main Verbs),0.00012559667811729014
jabberwocky_subjects,The blim,0.5,random,11,Unrelated (Control),0.0023711062967777252
jabberwocky_subjects,The glorp,0.5,random,12,Passive Entry (Auxiliaries),0.007300376892089844
jabberwocky_subjects,The glorp,0.5,random,12,Active Entry (Main Verbs),8.805237303022295e-05
jabberwocky_subjects,The glorp,0.5,random,12,Unrelated (Control),0.00036764831747859716
jabberwocky_subjects,The snorp,0.5,random,12,Passive Entry (Auxiliaries),0.08628708124160767
jabberwocky_subjects,The snorp,0.5,random,12,Active Entry (Main Verbs),0.0002603439206723124
jabberwocky_subjects,The snorp,0.5,random,12,Unrelated (Control),0.0019002006156370044
jabberwocky_subjects,The frindle,0.5,random,12,Passive Entry (Auxiliaries),0.20503824949264526
jabberwocky_subjects,The frindle,0.5,random,12,Active Entry (Main Verbs),0.0010853514540940523
jabberwocky_subjects,The frindle,0.5,random,12,Unrelated (Control),0.014806292951107025
jabberwocky_subjects,The blim,0.5,random,12,Passive Entry (Auxiliaries),0.017308959737420082
jabberwocky_subjects,The blim,0.5,random,12,Active Entry (Main Verbs),6.838041008450091e-05
jabberwocky_subjects,The blim,0.5,random,12,Unrelated (Control),0.0011713439598679543
jabberwocky_subjects,The glorp,0.5,random,13,Passive Entry (Auxiliaries),0.024588312953710556
jabberwocky_subjects,The glorp,0.5,random,13,Active Entry (Main Verbs),0.00015459037967957556
jabberwocky_subjects,The glorp,0.5,random,13,Unrelated (Control),0.0017455150373280048
jabberwocky_subjects,The snorp,0.5,random,13,Passive Entry (Auxiliaries),0.05588129907846451
jabberwocky_subjects,The snorp,0.5,random,13,Active Entry (Main Verbs),0.00017119495896622539
jabberwocky_subjects,The snorp,0.5,random,13,Unrelated (Control),0.002271585166454315
jabberwocky_subjects,The frindle,0.5,random,13,Passive Entry (Auxiliaries),0.050986871123313904
jabberwocky_subjects,The frindle,0.5,random,13,Active Entry (Main Verbs),0.0004010460979770869
jabberwocky_subjects,The frindle,0.5,random,13,Unrelated (Control),0.0026082044932991266
jabberwocky_subjects,The blim,0.5,random,13,Passive Entry (Auxiliaries),0.08644388616085052
jabberwocky_subjects,The blim,0.5,random,13,Active Entry (Main Verbs),0.0003867190098389983
jabberwocky_subjects,The blim,0.5,random,13,Unrelated (Control),0.0035376076120883226
jabberwocky_subjects,The glorp,0.5,random,14,Passive Entry (Auxiliaries),0.10457708686590195
jabberwocky_subjects,The glorp,0.5,random,14,Active Entry (Main Verbs),0.00027104245964437723
jabberwocky_subjects,The glorp,0.5,random,14,Unrelated (Control),0.0019790190272033215
jabberwocky_subjects,The snorp,0.5,random,14,Passive Entry (Auxiliaries),0.07424171268939972
jabberwocky_subjects,The snorp,0.5,random,14,Active Entry (Main Verbs),0.00021658891637343913
jabberwocky_subjects,The snorp,0.5,random,14,Unrelated (Control),0.003517486620694399
jabberwocky_subjects,The frindle,0.5,random,14,Passive Entry (Auxiliaries),0.13346774876117706
jabberwocky_subjects,The frindle,0.5,random,14,Active Entry (Main Verbs),0.0007175777573138475
jabberwocky_subjects,The frindle,0.5,random,14,Unrelated (Control),0.014066612347960472
jabberwocky_subjects,The blim,0.5,random,14,Passive Entry (Auxiliaries),0.026918990537524223
jabberwocky_subjects,The blim,0.5,random,14,Active Entry (Main Verbs),8.248777885455638e-05
jabberwocky_subjects,The blim,0.5,random,14,Unrelated (Control),0.00034306474844925106
jabberwocky_subjects,The glorp,0.5,random,15,Passive Entry (Auxiliaries),0.018244653940200806
jabberwocky_subjects,The glorp,0.5,random,15,Active Entry (Main Verbs),9.825405140873045e-05
jabberwocky_subjects,The glorp,0.5,random,15,Unrelated (Control),0.0006044279434718192
jabberwocky_subjects,The snorp,0.5,random,15,Passive Entry (Auxiliaries),0.04731401056051254
jabberwocky_subjects,The snorp,0.5,random,15,Active Entry (Main Verbs),0.0001194841752294451
jabberwocky_subjects,The snorp,0.5,random,15,Unrelated (Control),0.0013711833162233233
jabberwocky_subjects,The frindle,0.5,random,15,Passive Entry (Auxiliaries),0.16598597168922424
jabberwocky_subjects,The frindle,0.5,random,15,Active Entry (Main Verbs),0.0009609581902623177
jabberwocky_subjects,The frindle,0.5,random,15,Unrelated (Control),0.004576662089675665
jabberwocky_subjects,The blim,0.5,random,15,Passive Entry (Auxiliaries),0.04902341961860657
jabberwocky_subjects,The blim,0.5,random,15,Active Entry (Main Verbs),0.00023039155348669738
jabberwocky_subjects,The blim,0.5,random,15,Unrelated (Control),0.0024796563666313887
jabberwocky_subjects,The glorp,0.5,random,16,Passive Entry (Auxiliaries),0.00776991993188858
jabberwocky_subjects,The glorp,0.5,random,16,Active Entry (Main Verbs),0.00010547167039476335
