item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1662,prompt_active,active,a worker kissed a writer .,a writer was kissed by a worker .,The worker kisses the writer .,other
1662,prompt_passive,passive,a worker kissed a writer .,a writer was kissed by a worker .,The writer is kissed by the worker .,passive_structural
1662,prompt_no_prime,no_prime,a worker kissed a writer .,a writer was kissed by a worker .,The worker kissed me .,other
1662,prompt_filler,filler,a worker kissed a writer .,a writer was kissed by a worker .,The engine cooled before dawn .,other
1663,prompt_active,active,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed the actor .,active_structural
1663,prompt_passive,passive,a writer kisses an actor .,an actor is kissed by a writer .,The actor was kissed by the writer .,passive_structural
1663,prompt_no_prime,no_prime,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed me .,other
1663,prompt_filler,filler,a writer kisses an actor .,an actor is kissed by a writer .,The market opened after sunrise .,other
1664,prompt_active,active,the actor protected the actress .,the actress was protected by the actor .,The actor protected the actress .,active_exact
1664,prompt_passive,passive,the actor protected the actress .,the actress was protected by the actor .,The actress is protected by the actor .,passive_structural
1664,prompt_no_prime,no_prime,the actor protected the actress .,the actress was protected by the actor .,The actor did it to the actress .,other
1664,prompt_filler,filler,the actor protected the actress .,the actress was protected by the actor .,The blanket dried on the line .,other
1665,prompt_active,active,the actress protects the adult .,the adult is protected by the actress .,The actress protected the adult .,active_structural
1665,prompt_passive,passive,the actress protects the adult .,the adult is protected by the actress .,The actress protected the adult .,active_structural
1665,prompt_no_prime,no_prime,the actress protects the adult .,the adult is protected by the actress .,The actress did it to the adult .,other
1665,prompt_filler,filler,the actress protects the adult .,the adult is protected by the actress .,The planet shimmered above the valley .,other
1666,prompt_active,active,an adult protected an attorney .,an attorney was protected by an adult .,The adult protects the attorney .,active_structural
1666,prompt_passive,passive,an adult protected an attorney .,an attorney was protected by an adult .,The attorney is protected by the adult .,passive_structural
1666,prompt_no_prime,no_prime,an adult protected an attorney .,an attorney was protected by an adult .,The one who did it was an adult .,other
1666,prompt_filler,filler,an adult protected an attorney .,an attorney was protected by an adult .,The baker laughed during breakfast .,other
1667,prompt_active,active,an attorney protects an aunt .,an aunt is protected by an attorney .,The attorney protected the aunt .,active_structural
1667,prompt_passive,passive,an attorney protects an aunt .,an aunt is protected by an attorney .,The aunt was protected by the attorney .,passive_structural
1667,prompt_no_prime,no_prime,an attorney protects an aunt .,an aunt is protected by an attorney .,The attorney did it .,other
1667,prompt_filler,filler,an attorney protects an aunt .,an aunt is protected by an attorney .,The signal flickered across the screen .,other
1668,prompt_active,active,the aunt protected the author .,the author was protected by the aunt .,The author is protecteded by the aunt .,other
1668,prompt_passive,passive,the aunt protected the author .,the author was protected by the aunt .,The author is protecteded by the aunt .,other
1668,prompt_no_prime,no_prime,the aunt protected the author .,the author was protected by the aunt .,The author was in the bathroom and the aunt was in the kitchen .,other
1668,prompt_filler,filler,the aunt protected the author .,the author was protected by the aunt .,The tourist wandered through the plaza .,other
1669,prompt_active,active,the author protects the bishop .,the bishop is protected by the author .,The author protected the bishop .,active_structural
1669,prompt_passive,passive,the author protects the bishop .,the bishop is protected by the author .,The author protected the bishop .,active_structural
1669,prompt_no_prime,no_prime,the author protects the bishop .,the bishop is protected by the author .,The bishop was protecting the author from the author .,other
1669,prompt_filler,filler,the author protects the bishop .,the bishop is protected by the author .,The kettle whistled in the kitchen .,other
1670,prompt_active,active,a bishop protected a boy .,a boy was protected by a bishop .,The bishop protects the boy .,active_structural
1670,prompt_passive,passive,a bishop protected a boy .,a boy was protected by a bishop .,The boy is protected by the bishop .,passive_structural
1670,prompt_no_prime,no_prime,a bishop protected a boy .,a boy was protected by a bishop .,The bishop was protecting the boy from the boy .,active_structural
1670,prompt_filler,filler,a bishop protected a boy .,a boy was protected by a bishop .,The boy was protected by the bishop .,passive_structural
1671,prompt_active,active,a boy protects a brother .,a brother is protected by a boy .,The brother protected the boy .,other
1671,prompt_passive,passive,a boy protects a brother .,a brother is protected by a boy .,The brother was protected by the boy .,passive_structural
1671,prompt_no_prime,no_prime,a boy protects a brother .,a brother is protected by a boy .,The boy hit the brother .,other
1671,prompt_filler,filler,a boy protects a brother .,a brother is protected by a boy .,The jacket hung behind the chair .,other
1672,prompt_active,active,the brother protected the buddy .,the buddy was protected by the brother .,The brother protecteded the buddy .,other
1672,prompt_passive,passive,the brother protected the buddy .,the buddy was protected by the brother .,The brother protecteded the buddy .,other
1672,prompt_no_prime,no_prime,the brother protected the buddy .,the buddy was protected by the brother .,The brother and the buddy were fighting .,other
1672,prompt_filler,filler,the brother protected the buddy .,the buddy was protected by the brother .,The radio crackled in the attic .,other
1673,prompt_active,active,the buddy protects the candidate .,the candidate is protected by the buddy .,The buddy protected the candidate .,active_structural
1673,prompt_passive,passive,the buddy protects the candidate .,the candidate is protected by the buddy .,The buddy protected the candidate .,active_structural
1673,prompt_no_prime,no_prime,the buddy protects the candidate .,the candidate is protected by the buddy .,The buddy was protecting the candidate .,active_structural
1673,prompt_filler,filler,the buddy protects the candidate .,the candidate is protected by the buddy .,The witness paused near the doorway .,other
1674,prompt_active,active,a candidate protected a captain .,a captain was protected by a candidate .,The candidate protects the captain .,active_structural
1674,prompt_passive,passive,a candidate protected a captain .,a captain was protected by a candidate .,The captain is protected by the candidate .,passive_structural
1674,prompt_no_prime,no_prime,a candidate protected a captain .,a captain was protected by a candidate .,The candidate did it .,other
1674,prompt_filler,filler,a candidate protected a captain .,a captain was protected by a candidate .,The package arrived before noon .,other
1675,prompt_active,active,a captain protects a champion .,a champion is protected by a captain .,The captain protected the champion .,active_structural
1675,prompt_passive,passive,a captain protects a champion .,a champion is protected by a captain .,The champion was protected by the captain .,passive_structural
1675,prompt_no_prime,no_prime,a captain protects a champion .,a champion is protected by a captain .,The captain did it .,other
1675,prompt_filler,filler,a captain protects a champion .,a champion is protected by a captain .,The captain did it to the champion .,other
1676,prompt_active,active,the champion protected the chief .,the chief was protected by the champion .,The champion protecteded the chief .,other
1676,prompt_passive,passive,the champion protected the chief .,the chief was protected by the champion .,The chief is protected by the champion .,passive_structural
1676,prompt_no_prime,no_prime,the champion protected the chief .,the chief was protected by the champion .,The chief was protecting the champion from the champion .,other
1676,prompt_filler,filler,the champion protected the chief .,the chief was protected by the champion .,The captain waited beside the harbor .,other
1677,prompt_active,active,the chief protects the child .,the child is protected by the chief .,The chief protected the child .,active_structural
1677,prompt_passive,passive,the chief protects the child .,the child is protected by the chief .,The child was protected by the chief .,passive_structural
1677,prompt_no_prime,no_prime,the chief protects the child .,the child is protected by the chief .,The chief was protecting the child .,active_structural
1677,prompt_filler,filler,the chief protects the child .,the child is protected by the chief .,The teacher listened during assembly .,other
1678,prompt_active,active,a child protected a colonel .,a colonel was protected by a child .,The child protected the colonel .,active_structural
