item_id,item_index,complexity_condition,source_label,target_cell,prime_cell,prime_active,prime_passive,target_active_simple,target_passive_simple,target_active_complex,target_passive_complex,agent_modifier_noun,patient_modifier_noun,agent_modifier_prep,patient_modifier_prep,prime_active_det_family,target_active_det_family,prime_passive_aux,target_passive_aux,prime_active_verb_or_fragment,target_active_verb_or_fragment,target_agent,target_patient
exp4_core_1421_patient_complex,1421,patient_complex,core,def_present,indef_past,an uncle washed a wife .,a wife was washed by an uncle .,the chief helps the child .,the child is helped by the chief .,the chief helps the child above the daughter .,the child above the daughter is helped by the chief .,,daughter,,above,indef,def,was,is,washed,helps,chief,child
exp4_core_1421_both_complex,1421,both_complex,core,def_present,indef_past,an uncle washed a wife .,a wife was washed by an uncle .,the chief helps the child .,the child is helped by the chief .,the chief with the candidate helps the child from the writer .,the child from the writer is helped by the chief with the candidate .,candidate,writer,with,from,indef,def,was,is,washed,helps,chief,child
exp4_core_1422_agent_complex,1422,agent_complex,core,indef_past,def_present,the employer selects the father .,the father is selected by the employer .,a child helped a colonel .,a colonel was helped by a child .,a child above a son helped a colonel .,a colonel was helped by a child above a son .,son,,above,,def,indef,is,was,selects,helped,child,colonel
exp4_core_1422_patient_complex,1422,patient_complex,core,indef_past,def_present,the employer selects the father .,the father is selected by the employer .,a child helped a colonel .,a colonel was helped by a child .,a child helped a colonel with a professor .,a colonel with a professor was helped by a child .,,professor,,with,def,indef,is,was,selects,helped,child,colonel
exp4_core_1422_both_complex,1422,both_complex,core,indef_past,def_present,the employer selects the father .,the father is selected by the employer .,a child helped a colonel .,a colonel was helped by a child .,a child from an adult helped a colonel with a parent .,a colonel with a parent was helped by a child from an adult .,adult,parent,from,with,def,indef,is,was,selects,helped,child,colonel
exp4_core_1423_agent_complex,1423,agent_complex,core,indef_present,def_past,the mayor caught the minister .,the minister was caught by the mayor .,a colonel helps a cop .,a cop is helped by a colonel .,a colonel with a brother helps a cop .,a cop is helped by a colonel with a brother .,brother,,with,,def,indef,was,is,caught,helps,colonel,cop
exp4_core_1423_patient_complex,1423,patient_complex,core,indef_present,def_past,the mayor caught the minister .,the minister was caught by the mayor .,a colonel helps a cop .,a cop is helped by a colonel .,a colonel helps a cop from a writer .,a cop from a writer is helped by a colonel .,,writer,,from,def,indef,was,is,caught,helps,colonel,cop
exp4_core_1423_both_complex,1423,both_complex,core,indef_present,def_past,the mayor caught the minister .,the minister was caught by the mayor .,a colonel helps a cop .,a cop is helped by a colonel .,a colonel in a winner helps a cop on an actor .,a cop on an actor is helped by a colonel in a winner .,winner,actor,in,on,def,indef,was,is,caught,helps,colonel,cop
exp4_core_1424_agent_complex,1424,agent_complex,core,def_past,indef_present,a hero selects a husband .,a husband is selected by a hero .,the cop helped the cousin .,the cousin was helped by the cop .,the cop from the leader helped the cousin .,the cousin was helped by the cop from the leader .,leader,,from,,indef,def,is,was,selects,helped,cop,cousin
exp4_core_1424_patient_complex,1424,patient_complex,core,def_past,indef_present,a hero selects a husband .,a husband is selected by a hero .,the cop helped the cousin .,the cousin was helped by the cop .,the cop helped the cousin in the parent .,the cousin in the parent was helped by the cop .,,parent,,in,indef,def,is,was,selects,helped,cop,cousin
exp4_core_1424_both_complex,1424,both_complex,core,def_past,indef_present,a hero selects a husband .,a husband is selected by a hero .,the cop helped the cousin .,the cousin was helped by the cop .,the cop on the aunt helped the cousin in the sheriff .,the cousin in the sheriff was helped by the cop on the aunt .,aunt,sheriff,on,in,indef,def,is,was,selects,helped,cop,cousin
exp4_core_1425_agent_complex,1425,agent_complex,core,def_present,indef_past,a scientist raised a secretary .,a secretary was raised by a scientist .,the cousin helps the daughter .,the daughter is helped by the cousin .,the cousin in the partner helps the daughter .,the daughter is helped by the cousin in the partner .,partner,,in,,indef,def,was,is,raised,helps,cousin,daughter
exp4_core_1425_patient_complex,1425,patient_complex,core,def_present,indef_past,a scientist raised a secretary .,a secretary was raised by a scientist .,the cousin helps the daughter .,the daughter is helped by the cousin .,the cousin helps the daughter on the actor .,the daughter on the actor is helped by the cousin .,,actor,,on,indef,def,was,is,raised,helps,cousin,daughter
exp4_core_1425_both_complex,1425,both_complex,core,def_present,indef_past,a scientist raised a secretary .,a secretary was raised by a scientist .,the cousin helps the daughter .,the daughter is helped by the cousin .,the cousin below the champion helps the daughter near the priest .,the daughter near the priest is helped by the cousin below the champion .,champion,priest,below,near,indef,def,was,is,raised,helps,cousin,daughter
exp4_core_1426_agent_complex,1426,agent_complex,core,indef_past,def_present,the leader beats the man .,the man is beaten by the leader .,a daughter helped a doctor .,a doctor was helped by a daughter .,a daughter on an uncle helped a doctor .,a doctor was helped by a daughter on an uncle .,uncle,,on,,def,indef,is,was,beats,helped,daughter,doctor
exp4_core_1426_patient_complex,1426,patient_complex,core,indef_past,def_present,the leader beats the man .,the man is beaten by the leader .,a daughter helped a doctor .,a doctor was helped by a daughter .,a daughter helped a doctor below a cop .,a doctor below a cop was helped by a daughter .,,cop,,below,def,indef,is,was,beats,helped,daughter,doctor
exp4_core_1426_both_complex,1426,both_complex,core,indef_past,def_present,the leader beats the man .,the man is beaten by the leader .,a daughter helped a doctor .,a doctor was helped by a daughter .,a daughter near a physician helped a doctor above an opponent .,a doctor above an opponent was helped by a daughter near a physician .,physician,opponent,near,above,def,indef,is,was,beats,helped,daughter,doctor
exp4_core_1427_agent_complex,1427,agent_complex,core,indef_present,def_past,the president kissed the priest .,the priest was kissed by the president .,a doctor helps an employee .,an employee is helped by a doctor .,a doctor below a prince helps an employee .,an employee is helped by a doctor below a prince .,prince,,below,,def,indef,was,is,kissed,helps,doctor,employee
exp4_core_1427_patient_complex,1427,patient_complex,core,indef_present,def_past,the president kissed the priest .,the priest was kissed by the president .,a doctor helps an employee .,an employee is helped by a doctor .,a doctor helps an employee near an actress .,an employee near an actress is helped by a doctor .,,actress,,near,def,indef,was,is,kissed,helps,doctor,employee
exp4_core_1427_both_complex,1427,both_complex,core,indef_present,def_past,the president kissed the priest .,the priest was kissed by the president .,a doctor helps an employee .,an employee is helped by a doctor .,a doctor above a guy helps an employee near a child .,an employee near a child is helped by a doctor above a guy .,guy,child,above,near,def,indef,was,is,kissed,helps,doctor,employee
exp4_core_1428_agent_complex,1428,agent_complex,core,def_past,indef_present,a wife selects a winner .,a winner is selected by a wife .,the employee helped the employer .,the employer was helped by the employee .,the employee near the sheriff helped the employer .,the employer was helped by the employee near the sheriff .,sheriff,,near,,indef,def,is,was,selects,helped,employee,employer
exp4_core_1428_patient_complex,1428,patient_complex,core,def_past,indef_present,a wife selects a winner .,a winner is selected by a wife .,the employee helped the employer .,the employer was helped by the employee .,the employee helped the employer above the opponent .,the employer above the opponent was helped by the employee .,,opponent,,above,indef,def,is,was,selects,helped,employee,employer
exp4_core_1428_both_complex,1428,both_complex,core,def_past,indef_present,a wife selects a winner .,a winner is selected by a wife .,the employee helped the employer .,the employer was helped by the employee .,the employee with the student helped the employer from the king .,the employer from the king was helped by the employee with the student .,student,king,with,from,indef,def,is,was,selects,helped,employee,employer
exp4_core_1429_agent_complex,1429,agent_complex,core,def_present,indef_past,a king selected a lady .,a lady was selected by a king .,the employer helps the father .,the father is helped by the employer .,the employer above the actress helps the father .,the father is helped by the employer above the actress .,actress,,above,,indef,def,was,is,selected,helps,employer,father
exp4_core_1429_patient_complex,1429,patient_complex,core,def_present,indef_past,a king selected a lady .,a lady was selected by a king .,the employer helps the father .,the father is helped by the employer .,the employer helps the father with the child .,the father with the child is helped by the employer .,,child,,with,indef,def,was,is,selected,helps,employer,father
exp4_core_1429_both_complex,1429,both_complex,core,def_present,indef_past,a king selected a lady .,a lady was selected by a king .,the employer helps the father .,the father is helped by the employer .,the employer from the teacher helps the father with the doctor .,the father with the doctor is helped by the employer from the teacher .,teacher,doctor,from,with,indef,def,was,is,selected,helps,employer,father
