item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1654,prompt_no_prime,no_prime,a soldier kissed a son .,a son was kissed by a soldier .,The soldier kissed my son .,active_structural
1654,prompt_filler,filler,a soldier kissed a son .,a son was kissed by a soldier .,The son kissed the soldier .,other
1655,prompt_active,active,a son kisses a student .,a student is kissed by a son .,The student kissed the son .,other
1655,prompt_passive,passive,a son kisses a student .,a student is kissed by a son .,The student was kissed by the son .,passive_structural
1655,prompt_no_prime,no_prime,a son kisses a student .,a student is kissed by a son .,The son kissed the student .,active_structural
1655,prompt_filler,filler,a son kisses a student .,a student is kissed by a son .,The fab ed on the fav .,other
1656,prompt_active,active,the student kissed the teacher .,the teacher was kissed by the student .,The student kissed the teacher .,active_exact
1656,prompt_passive,passive,the student kissed the teacher .,the teacher was kissed by the student .,The student kissed the teacher .,active_exact
1656,prompt_no_prime,no_prime,the student kissed the teacher .,the teacher was kissed by the student .,The student kissed the teacher .,active_exact
1656,prompt_filler,filler,the student kissed the teacher .,the teacher was kissed by the student .,The bri ed near dil .,other
1657,prompt_active,active,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_passive,passive,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_no_prime,no_prime,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_filler,filler,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1658,prompt_active,active,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle s the wife .,other
1658,prompt_passive,passive,an uncle kissed a wife .,a wife was kissed by an uncle .,The wife is ed by the uncle .,other
1658,prompt_no_prime,no_prime,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle kissed the wife .,active_structural
1658,prompt_filler,filler,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle kissed the wife .,active_structural
1659,prompt_active,active,a wife kisses a winner .,a winner is kissed by a wife .,The wife kissed the winner .,active_structural
1659,prompt_passive,passive,a wife kisses a winner .,a winner is kissed by a wife .,The winner was kissed by the wife .,passive_structural
1659,prompt_no_prime,no_prime,a wife kisses a winner .,a winner is kissed by a wife .,The winner kissed me .,other
1659,prompt_filler,filler,a wife kisses a winner .,a winner is kissed by a wife .,The dur ed during the fab .,other
1660,prompt_active,active,the winner kissed the woman .,the woman was kissed by the winner .,The winner kissed the woman .,active_exact
1660,prompt_passive,passive,the winner kissed the woman .,the woman was kissed by the winner .,The woman is kissed by the winner .,passive_structural
1660,prompt_no_prime,no_prime,the winner kissed the woman .,the woman was kissed by the winner .,The winner kissed me .,other
1660,prompt_filler,filler,the winner kissed the woman .,the woman was kissed by the winner .,The fav ed after fel .,other
1661,prompt_active,active,the woman kisses the worker .,the worker is kissed by the woman .,The woman kissed the worker .,active_structural
1661,prompt_passive,passive,the woman kisses the worker .,the worker is kissed by the woman .,The worker was kissed by the woman .,passive_structural
1661,prompt_no_prime,no_prime,the woman kisses the worker .,the worker is kissed by the woman .,The woman kissed the worker .,active_structural
1661,prompt_filler,filler,the woman kisses the worker .,the worker is kissed by the woman .,The fil ed near the fol .,other
1662,prompt_active,active,a worker kissed a writer .,a writer was kissed by a worker .,The worker kissed the writer .,active_structural
1662,prompt_passive,passive,a worker kissed a writer .,a writer was kissed by a worker .,The writer is kissed by the worker .,passive_structural
1662,prompt_no_prime,no_prime,a worker kissed a writer .,a writer was kissed by a worker .,The worker kissed me .,other
1662,prompt_filler,filler,a worker kissed a writer .,a writer was kissed by a worker .,The ful ed before gir .,other
1663,prompt_active,active,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed the actor .,active_structural
1663,prompt_passive,passive,a writer kisses an actor .,an actor is kissed by a writer .,The actor was kissed by the writer .,passive_structural
1663,prompt_no_prime,no_prime,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed me .,other
1663,prompt_filler,filler,a writer kisses an actor .,an actor is kissed by a writer .,The lav ed after lil .,other
1664,prompt_active,active,the actor protected the actress .,the actress was protected by the actor .,The actor p the actress .,other
1664,prompt_passive,passive,the actor protected the actress .,the actress was protected by the actor .,The actress is ed by the actor .,other
1664,prompt_no_prime,no_prime,the actor protected the actress .,the actress was protected by the actor .,The actor did it to the actress .,other
1664,prompt_filler,filler,the actor protected the actress .,the actress was protected by the actor .,The mol ed on the mul .,other
1665,prompt_active,active,the actress protects the adult .,the adult is protected by the actress .,The actress protected the adult .,active_structural
1665,prompt_passive,passive,the actress protects the adult .,the adult is protected by the actress .,The actress was protected by the adult .,other
1665,prompt_no_prime,no_prime,the actress protects the adult .,the adult is protected by the actress .,The actress did it to the adult .,other
1665,prompt_filler,filler,the actress protects the adult .,the adult is protected by the actress .,The nav ed above the nin .,other
1666,prompt_active,active,an adult protected an attorney .,an attorney was protected by an adult .,The adult s the attorney .,other
1666,prompt_passive,passive,an adult protected an attorney .,an attorney was protected by an adult .,The adult is ed by the attorney .,other
1666,prompt_no_prime,no_prime,an adult protected an attorney .,an attorney was protected by an adult .,The one who did it was an adult .,other
1666,prompt_filler,filler,an adult protected an attorney .,an attorney was protected by an adult .,The nom ed during nud .,other
1667,prompt_active,active,an attorney protects an aunt .,an aunt is protected by an attorney .,The attorney protected the aunt .,active_structural
1667,prompt_passive,passive,an attorney protects an aunt .,an aunt is protected by an attorney .,The aunt was ed by the attorney .,other
1667,prompt_no_prime,no_prime,an attorney protects an aunt .,an aunt is protected by an attorney .,The attorney did it .,other
1667,prompt_filler,filler,an attorney protects an aunt .,an aunt is protected by an attorney .,The pav ed across the pel .,other
1668,prompt_active,active,the aunt protected the author .,the author was protected by the aunt .,The aunt protecteded the author .,other
1668,prompt_passive,passive,the aunt protected the author .,the author was protected by the aunt .,The author is ed by the aunt .,other
1668,prompt_no_prime,no_prime,the aunt protected the author .,the author was protected by the aunt .,The author was in the bathroom and the aunt was in the kitchen .,other
1668,prompt_filler,filler,the aunt protected the author .,the author was protected by the aunt .,The pil ed through the por .,other
1669,prompt_active,active,the author protects the bishop .,the bishop is protected by the author .,The author protected the bishop .,active_structural
1669,prompt_passive,passive,the author protects the bishop .,the bishop is protected by the author .,The author protected the bishop .,active_structural
1669,prompt_no_prime,no_prime,the author protects the bishop .,the bishop is protected by the author .,The bishop was protecting the author from the author .,other
1669,prompt_filler,filler,the author protects the bishop .,the bishop is protected by the author .,The rav ed in the rom .,other
1670,prompt_active,active,a bishop protected a boy .,a boy was protected by a bishop .,The boy was protecteded by the bishop .,other
1670,prompt_passive,passive,a bishop protected a boy .,a boy was protected by a bishop .,The boy is ed by the bishop .,other
1670,prompt_no_prime,no_prime,a bishop protected a boy .,a boy was protected by a bishop .,The bishop was protecting the boy from the boy .,active_structural
1670,prompt_filler,filler,a bishop protected a boy .,a boy was protected by a bishop .,The sav ed after som .,other
1671,prompt_active,active,a boy protects a brother .,a brother is protected by a boy .,The boy protected the brother .,active_structural
1671,prompt_passive,passive,a boy protects a brother .,a brother is protected by a boy .,The boy was ed by the brother .,other
1671,prompt_no_prime,no_prime,a boy protects a brother .,a brother is protected by a boy .,The boy hit the brother .,other
1671,prompt_filler,filler,a boy protects a brother .,a brother is protected by a boy .,The boy hit the brother .,other
1672,prompt_active,active,the brother protected the buddy .,the buddy was protected by the brother .,The brother s the buddy .,other
