pa,pp,ta,tp
a prince washed a princess .,a princess was washed by a prince .,the singer strikes the soldier .,the soldier is struck by the singer .
the priest discovers the prince .,the prince is discovered by the priest .,a soldier struck a son .,a son was struck by a soldier .
the cop helped the cousin .,the cousin was helped by the cop .,a son strikes a student .,a student is struck by a son .
a manager kisses a mayor .,a mayor is kissed by a manager .,the student struck the teacher .,the teacher was struck by the student .
a prince described a princess .,a princess was described by a prince .,the teacher strikes the uncle .,the uncle is struck by the teacher .
the chief destroys the child .,the child is destroyed by the chief .,an uncle struck a wife .,a wife was struck by an uncle .
the parent forgot the partner .,the partner was forgotten by the parent .,a wife strikes a winner .,a winner is struck by a wife .
an attorney joins an aunt .,an aunt is joined by an attorney .,the winner struck the woman .,the woman was struck by the winner .
a child helped a colonel .,a colonel was helped by a child .,the woman strikes the worker .,the worker is struck by the woman .
the minister describes the mother .,the mother is described by the minister .,a worker struck a writer .,a writer was struck by a worker .
the parent helped the partner .,the partner was helped by the parent .,a writer strikes an actor .,an actor is struck by a writer .
a son strikes a student .,a student is struck by a son .,the actor surprised the actress .,the actress was surprised by the actor .
a candidate punched a captain .,a captain was punched by a candidate .,the actress surprises the adult .,the adult is surprised by the actress .
the reader beats the scientist .,the scientist is beaten by the reader .,an adult surprised an attorney .,an attorney was surprised by an adult .
the champion struck the chief .,the chief was struck by the champion .,an attorney surprises an aunt .,an aunt is surprised by an attorney .
a pilot punches a president .,a president is punched by a pilot .,the aunt surprised the author .,the author was surprised by the aunt .
a guy punched a hero .,a hero was punched by a guy .,the author surprises the bishop .,the bishop is surprised by the author .
the woman helps the worker .,the worker is helped by the woman .,a bishop surprised a boy .,a boy was surprised by a bishop .
the aunt embraced the author .,the author was embraced by the aunt .,a boy surprises a brother .,a brother is surprised by a boy .
a nurse judges a parent .,a parent is judged by a nurse .,the brother surprised the buddy .,the buddy was surprised by the brother .
a daughter kissed a doctor .,a doctor was kissed by a daughter .,the buddy surprises the candidate .,the candidate is surprised by the buddy .
the priest beats the prince .,the prince is beaten by the priest .,a candidate surprised a captain .,a captain was surprised by a candidate .
the parent punched the partner .,the partner was punched by the parent .,a captain surprises a champion .,a champion is surprised by a captain .
a boy punches a brother .,a brother is punched by a boy .,the champion surprised the chief .,the chief was surprised by the champion .
a king described a lady .,a lady was described by a king .,the chief surprises the child .,the child is surprised by the chief .
the employer hurries the father .,the father is hurried by the employer .,a child surprised a colonel .,a colonel was surprised by a child .
the parent beat the partner .,the partner was beaten by the parent .,a colonel surprises a cop .,a cop is surprised by a colonel .
a wife kills a winner .,a winner is killed by a wife .,the cop surprised the cousin .,the cousin was surprised by the cop .
a man asked a manager .,a manager was asked by a man .,the cousin surprises the daughter .,the daughter is surprised by the cousin .
the teacher raises the uncle .,the uncle is raised by the teacher .,a daughter surprised a doctor .,a doctor was surprised by a daughter .
the girl struck the guest .,the guest was struck by the girl .,a doctor surprises an employee .,an employee is surprised by a doctor .
a friend strikes a girl .,a girl is struck by a friend .,the employee surprised the employer .,the employer was surprised by the employee .
a king destroyed a lady .,a lady was destroyed by a king .,the employer surprises the father .,the father is surprised by the employer .
the kid judges the king .,the king is judged by the kid .,a father surprised a friend .,a friend was surprised by a father .
the employee dragged the employer .,the employer was dragged by the employee .,a friend surprises a girl .,a girl is surprised by a friend .
a princess joins a professor .,a professor is joined by a princess .,the girl surprised the guest .,the guest was surprised by the girl .
a worker bothered a writer .,a writer was bothered by a worker .,the guest surprises the guy .,the guy is surprised by the guest .
the kid follows the king .,the king is followed by the kid .,a guy surprised a hero .,a hero was surprised by a guy .
the mayor followed the minister .,the minister was followed by the mayor .,a hero surprises a husband .,a husband is surprised by a hero .
a pilot kills a president .,a president is killed by a pilot .,the husband surprised the kid .,the kid was surprised by the husband .
a candidate helped a captain .,a captain was helped by a candidate .,the kid surprises the king .,the king is surprised by the kid .
